id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Admin->unshipped orders button->query list of unshipped orders->orders,EI,CTRL|DM|EI,4,undefined,1,1,1,Check order,Check order
2,Admin->unshipped orders button->query list of unshipped orders->list of unshipped orders,EQ,CTRL|INT,4,undefined,1,0,1,Check order,Check order
