id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,TRAN_NA,5,2,3.25,4,16.25
2,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page,Retrieve Password,TRAN_NA,7,1,4,6,28
3,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,TRAN_NA,8,2,3.857142857142857,7,30.857142857142858
4,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:User db,Retrieve Password,TRAN_NA,5,2,2.75,4,13.75
5,stl#User:selects Forgot Password->User:selects Forgot Password->selects Forgot Password:sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:Homepage,Retrieve Password,TRAN_NA,5,2,3.25,4,16.25
6,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:show confirmation page->show confirmation page:Homepage,Retrieve Password,CTRL;EXTCLL;INT,5,1,4.25,4,21.25
7,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email,Retrieve Password,CTRL,6,0,4.8,5,28.799999999999997
8,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:User db,Retrieve Password,CTRL;EXTCLL;DM;EI,5,1,3.75,4,18.75
9,stl#User:fills out a legitimate  account's id/email ->User:fills out a legitimate  account's id/email ->fills out a legitimate  account's id/email :sends an email to the account's email->sends an email to the account's email:Show confirmation page->Show confirmation page:Homepage,Retrieve Password,CTRL;EXTCLL;INT,5,1,4.25,4,21.25
10,stl#User:Homepage->User:Homepage,Retrieve Password,CTRL;EXTCLL;INT,2,0,3,1,6
