id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Account create page->User:Account create page->Account create page:validate input information->validate input information:invalid input information,Create a new account,4,2,0,1,0
2,stl#User:Account create page->User:Account create page->Account create page:validate input information->validate input information:save user account->save user account:account,Create a new account,5,2,0,2,0
3,stl#User:Account create page->User:Account create page->Account create page:validate input information->validate input information:save user account->save user account:user profile page,Create a new account,5,3,0,1,0
4,stl#User:invalid input information->User:invalid input information,Create a new account,2,1,0,0,0
5,stl#User:user profile page->User:user profile page,Create a new account,2,1,0,0,0
6,stl#User:saved unsuccessfully message->User:saved unsuccessfully message,Email subscription,2,1,0,0,0
7,stl#User:subscribe for notification button->User:subscribe for notification button->subscribe for notification button:save preferences for subscription->save preferences for subscription:account,Email subscription,4,0,0,1,2
8,stl#User:subscribe for notification button->User:subscribe for notification button->subscribe for notification button:save preferences for subscription->save preferences for subscription:invalid email address message,Email subscription,4,1,0,0,2
9,stl#User:subscribe for notification button->User:subscribe for notification button->subscribe for notification button:save preferences for subscription->save preferences for subscription:saved unsuccessfully message,Email subscription,4,1,0,0,2
10,stl#User:invalid email address message->User:invalid email address message,Email subscription,2,1,0,0,0
11,stl#User:user profile and search page->User:user profile and search page,Login,2,1,0,0,0
12,stl#User:Login page->User:Login page->Login page:validate user information->validate user information:account,Login,4,2,0,1,0
13,stl#User:Login page->User:Login page->Login page:validate user information->validate user information:incorrect user information,Login,4,3,0,0,0
14,stl#User:Login page->User:Login page->Login page:validate user information->validate user information:save user account->save user account:account,Login,5,3,0,1,0
15,stl#User:Login page->User:Login page->Login page:validate user information->validate user information:save user account->save user account:incorrect user information,Login,5,4,0,0,0
16,stl#User:Login page->User:Login page->Login page:validate user information->validate user information:user profile and search page,Login,4,3,0,0,0
17,stl#User:incorrect user information->User:incorrect user information,Login,2,1,0,0,0
18,stl#User:Profile Edit Page->User:Profile Edit Page->Profile Edit Page:validate input data->validate input data:save updated profile->save updated profile:Profile,Loginout,5,0,1,3,0
19,stl#User:Edit profile button->User:Edit profile button->Edit profile button:display edit profile page->display edit profile page:Profile,Loginout,4,0,0,3,0
20,stl#User:Edit profile button->User:Edit profile button->Edit profile button:display edit profile page->display edit profile page:Profile Edit Page->Profile Edit Page:validate input data->validate input data:save updated profile->save updated profile:Profile,Loginout,7,0,1,5,0
21,stl#User:Edit profile button->User:Edit profile button->Edit profile button:display edit profile page->display edit profile page:incorrect user information,Loginout,4,1,0,2,0
22,stl#User:incorrect user information->User:incorrect user information,Loginout,2,1,0,0,0
23,stl#User:Invalid input data->User:Invalid input data,Loginout,2,0,1,0,0
24,stl#User:Save Favorite Job Button->User:Save Favorite Job Button->Save Favorite Job Button:Save favorite jobs->Save favorite jobs:Favorite Jobs,Mark favorite jobs,4,0,3,0,0
25,stl#User:Save Favorite Job Button->User:Save Favorite Job Button->Save Favorite Job Button:Save favorite jobs->Save favorite jobs:saved unsuccessfully message,Mark favorite jobs,4,1,2,0,0
26,stl#User:Save Favorite Job Button->User:Save Favorite Job Button->Save Favorite Job Button:Save favorite jobs->Save favorite jobs:search saved unsuccessfully error message,Mark favorite jobs,4,1,2,0,0
27,stl#User:Save Favorite Job Button->User:Save Favorite Job Button->Save Favorite Job Button:Save favorite jobs->Save favorite jobs:saved successfully message,Mark favorite jobs,4,1,2,0,0
28,stl#User:saved successfully message->User:saved successfully message,Mark favorite jobs,2,1,0,0,0
29,stl#User:saved unsuccessfully message->User:saved unsuccessfully message,Mark favorite jobs,2,1,0,0,0
30,stl#User:search saved unsuccessfully error message->User:search saved unsuccessfully error message,Mark favorite jobs,2,1,0,0,0
31,stl#User:search saved successfully message->User:search saved successfully message->search saved successfully message:validate input data->validate input data:Invalid input data,Save search results,4,1,2,0,0
32,stl#User:search saved successfully message->User:search saved successfully message->search saved successfully message:validate input data->validate input data:save updated profile->save updated profile:search result,Save search results,5,1,1,2,0
33,stl#User:search saved unsuccessfully error message->User:search saved unsuccessfully error message,Save search results,2,1,0,0,0
