NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Create a new account,5,11,0,8,6,0,2,0,0,2,0,2,0,2,3,2,9,2.230769230769231,6.5,1.5,20.076923076923077,0,0,18,5,5,5,5,5,5,5,5.074,5.5733999999999995,5.929
2,Email subscription,5,10,2,7,4,0,1,0,0,2,0,2,0,2,3,2,8,2.6363636363636362,5.5,1,21.09090909090909,0,0,18,5,5,5,5,5,5,5,5.074,5.5733999999999995,5.929
3,Login,7,13,0,10,8,0,2,0,0,2,0,2,0,2,5,2,13,2.789473684210526,9.5,2.5,36.26315789473684,0,0,25,7,7,7,7,7,7,7,7.1036,7.823099999999999,8.3101
4,Loginout,6,15,0,11,2,2,7,0,0,1,0,2,0,1,4,2,12,5.777777777777778,9,1.5,69.33333333333333,0,0,21,6,6,6,6,6,6,6,6.0888,17.7091,13.6573
5,Mark favorite jobs,7,13,0,9,6,3,0,0,0,6,0,7,0,6,0,7,3.142857142857143,3.1333333333333333,2.142857142857143,0.5714285714285714,9.847619047619048,0,0,24,7,7,7,7,7,7,7,7.1036,7.924799999999999,8.2626
6,Save search results,8,16,0,12,5,4,3,0,0,1,0,2,0,1,6,2,17,3.4615384615384617,13,2.5,58.84615384615385,0,0,27,8,8,8,8,8,8,8,8.1184,13.810699999999997,11.215399999999999
7,Search for jobs,8,19,0,14,4,7,3,0,0,1,0,3,0,1,5,3,10.333333333333334,2.9565217391304346,7.666666666666667,1,30.55072463768116,0,0,29,8,8,8,8,8,8,8,8.1184,9.9355,9.5719
8,Send a referral request email,6,16,1,12,5,6,0,0,0,0,0,1,0,0,5,1,28,5.818181818181818,22,2,162.9090909090909,0,0,22,6,6,6,6,6,6,6,6.0888,20.6284,12.2773
9,Sign in social media accounts,12,24,0,18,8,9,1,0,0,4,0,4,0,4,8,4,12.75,5.205128205128205,9.75,2.25,66.36538461538461,0,0,45,12,12,12,12,12,12,12,12.177599999999996,34.4383,20.9556
10,Update user profile,1,5,0,4,0,4,0,0,0,0,0,1,0,0,0,1,2,2,1,0,4,0,0,4,1,1,1,1,1,1,1,1.0148,1.074,1.1668
