id,element,useCase,type,component
1,Administrator:Add new button,Log an activity,control,Usermanagementbutton
2,Administrator:blank description error,Log an activity,control,blankdescriptionerror
3,Administrator:activity description page,Log an activity,control,blankdescriptionerror
4,Administrator:activity description page,Log an activity,control,blankdescriptionerror
5,Administrator:Add new button,Log an activity,control,Usermanagementbutton
6,Administrator:blank description error,Log an activity,control,blankdescriptionerror
7,Case Manager:activity description page,Log an activity,control,blankdescriptionerror
8,Case Manager:Add new button,Log an activity,control,Usermanagementbutton
9,Case Manager:blank description error,Log an activity,control,blankdescriptionerror
10,General staff:activity description page,Log an activity,control,blankdescriptionerror
11,General staff:Add new button,Log an activity,control,Usermanagementbutton
12,General staff:blank description error,Log an activity,control,blankdescriptionerror
13,General staff:Add new button,Log an activity,control,Usermanagementbutton
14,General staff:activity description page,Log an activity,control,blankdescriptionerror
15,General staff:blank description error,Log an activity,control,blankdescriptionerror
16,Add new button:display activity description page,Log an activity,control,blankdescriptionerror
17,activity description page:validate activity description,Log an activity,control,blankdescriptionerror
18,display activity description page:activity description page,Log an activity,control,blankdescriptionerror
19,validate activity description:blank description error,Log an activity,control,blankdescriptionerror
20,insert activity into case:case information,Log an activity,entity,case
21,validate activity description:insert activity into case,Log an activity,entity,insertuserinfo
22,validate activity description:role,Log an activity,entity,role
23,stl#Administrator:Add new button,Log an activity,Stimulus,undefined
24,stl#Administrator:blank description error,Log an activity,Stimulus,undefined
25,stl#Administrator:activity description page,Log an activity,Stimulus,undefined
26,stl#Administrator:activity description page,Log an activity,Stimulus,undefined
27,stl#Administrator:Add new button,Log an activity,Stimulus,undefined
28,stl#Administrator:blank description error,Log an activity,Stimulus,undefined
29,stl#Case Manager:activity description page,Log an activity,Stimulus,undefined
30,stl#Case Manager:Add new button,Log an activity,Stimulus,undefined
31,stl#Case Manager:blank description error,Log an activity,Stimulus,undefined
32,stl#General staff:activity description page,Log an activity,Stimulus,undefined
33,stl#General staff:Add new button,Log an activity,Stimulus,undefined
34,stl#General staff:blank description error,Log an activity,Stimulus,undefined
35,stl#General staff:Add new button,Log an activity,Stimulus,undefined
36,stl#General staff:activity description page,Log an activity,Stimulus,undefined
37,stl#General staff:blank description error,Log an activity,Stimulus,undefined
