id,element,useCase,type,component
1,User:Homepage,view student's name,control,Send Messagepage
2,User:Choose a student,view student's name,control,Student Info
3,User:choose a student,view student's name,control,Student Info
4,User:View student page,view student's name,control,Student Info
5,Choose a student:Display student page,view student's name,control,Student Info
6,Display student page:Homepage,view student's name,control,Send Messagepage
7,View student page:Display student page,view student's name,control,Student Info
8,choose a student:Display student page,view student's name,control,Student Info
9,stl#User:Homepage,view student's name,Stimulus,undefined
10,stl#User:Choose a student,view student's name,Stimulus,undefined
11,stl#User:choose a student,view student's name,Stimulus,undefined
12,stl#User:View student page,view student's name,Stimulus,undefined
