id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Administrator:Attendee is not available->Administrator:Attendee is not available,Create New Project,2,0,0,1,0
2,stl#Administrator:Create a project screen->Administrator:Create a project screen->Create a project screen:Verify project information->Verify project information:Edit default attendee list->Edit default attendee list:verify attendee information->verify attendee information:Attendee is not available,Create New Project,6,0,1,4,0
3,stl#Administrator:Create a project screen->Administrator:Create a project screen->Create a project screen:Verify project information->Verify project information:Edit default attendee list->Edit default attendee list:verify attendee information->verify attendee information:attendee information list,Create New Project,6,0,1,4,0
4,stl#Administrator:Create a project screen->Administrator:Create a project screen->Create a project screen:Verify project information->Verify project information:Project,Create New Project,4,0,0,3,0
5,stl#Administrator:Create a project screen->Administrator:Create a project screen->Create a project screen:Verify project information->Verify project information:Project information error,Create New Project,4,0,0,3,0
6,stl#Administrator:Edit default attendee list->Administrator:Edit default attendee list->Edit default attendee list:verify attendee information->verify attendee information:Attendee is not available,Create New Project,4,0,1,2,0
7,stl#Administrator:Edit default attendee list->Administrator:Edit default attendee list->Edit default attendee list:verify attendee information->verify attendee information:attendee information list,Create New Project,4,0,1,2,0
8,stl#Administrator:Project information error->Administrator:Project information error,Create New Project,2,0,0,1,0
