id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Map->Check if the location is inside a geofence,FUNC_NA,TRAN_NA,3,undefined,0,0,1,GeoFence,Navigate in AR Mode
2,User->Map->Get Location->Location,EI,CTRL|DM|EI,4,undefined,1,1,1,GeoFence,Navigate in AR Mode
3,User->Map->Get Location->Check if the location is inside a geofence,EQ,CTRL|INT,4,undefined,1,0,1,GeoFence,Navigate in AR Mode
