id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Check if the location is inside a geofence,boundary,1,2,GeoFence,Navigate in AR Mode,
2,Get Location,control,2,1,GeoFence,Navigate in AR Mode,
3,Map,boundary,2,1,GeoFence,Navigate in AR Mode,
4,Places,entity,0,1,GeoFence,Navigate in AR Mode,
5,Location,entity,0,1,GeoFence,Navigate in AR Mode,
6,User,actor,1,0,GeoFence,Navigate in AR Mode,
