id,path,functional,transactional,path_length,diagram,useCase
1,User->Coupon receiving page->Choose a category or not->Create a category->Category list,EQ,CTRL|INT,undefined,Save it for later,Save it for later
2,User->Coupon receiving page->Choose a category or not->Category list,EQ,CTRL|INT,undefined,Save it for later,Save it for later
3,User->Coupon receiving page->Choose a category or not->Random coupoon pool,EI,CTRL|DM|EI,undefined,Save it for later,Save it for later
