id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
21,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:User,Activate user,TRAN_NA,11,0,5.7,62.7
22,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:invalid input information error,Activate user,TRAN_NA,10,0,5.333333333333333,53.33333333333333
23,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:user management page->user management page:check the status of user->check the status of user:activtate the user->activtate the user:activation success message,Activate user,TRAN_NA,7,0,4,28
24,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:user management page->user management page:check the status of user->check the status of user:activtate the user->activtate the user:User,Activate user,TRAN_NA,7,0,3.8333333333333335,26.833333333333336
25,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:unauthorized error message,Activate user,TRAN_NA,4,0,2.6666666666666665,10.666666666666666
26,stl#Administrator:User management button->Administrator:User management button->User management button:validate role of user->validate role of user:role,Activate user,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
1,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,CTRL,4,0,5.333333333333333,21.333333333333332
2,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,EXTCLL,4,0,5.333333333333333,21.333333333333332
3,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,INT,4,0,5.333333333333333,21.333333333333332
4,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:role,Check case information,CTRL,4,0,4,16
5,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
6,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
7,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,7,0,4.666666666666667,32.66666666666667
8,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
9,stl#Youth:document list->Youth:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information,Check case information,TRAN_NA,5,0,3.5,17.5
10,stl#Youth:unauthorized request->Youth:unauthorized request,Check case information,CTRL,2,0,4,8
11,stl#Youth:unauthorized request->Youth:unauthorized request,Check case information,EXTCLL,2,0,4,8
12,stl#Youth:unauthorized request->Youth:unauthorized request,Check case information,INT,2,0,4,8
13,stl#Youth:unauthorized request message->Youth:unauthorized request message,Check case information,CTRL,2,0,6,12
14,stl#Youth:unauthorized request message->Youth:unauthorized request message,Check case information,EXTCLL,2,0,6,12
15,stl#Youth:unauthorized request message->Youth:unauthorized request message,Check case information,INT,2,0,6,12
16,stl#Youth:case information page->Youth:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
17,stl#Youth:case information page->Youth:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
18,stl#Youth:case information page->Youth:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,4,0,5.333333333333333,21.333333333333332
19,stl#Youth:case information page->Youth:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
20,stl#General staff:case information page->General staff:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
21,stl#General staff:case information page->General staff:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
22,stl#General staff:case information page->General staff:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,4,0,5.333333333333333,21.333333333333332
23,stl#General staff:case information page->General staff:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
24,stl#General staff:unauthorized request message->General staff:unauthorized request message,Check case information,CTRL,2,0,6,12
25,stl#General staff:unauthorized request message->General staff:unauthorized request message,Check case information,EXTCLL,2,0,6,12
26,stl#General staff:unauthorized request message->General staff:unauthorized request message,Check case information,INT,2,0,6,12
27,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,CTRL,4,0,5.333333333333333,21.333333333333332
28,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,EXTCLL,4,0,5.333333333333333,21.333333333333332
29,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,INT,4,0,5.333333333333333,21.333333333333332
30,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:role,Check case information,CTRL,4,0,4,16
31,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
32,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
33,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,7,0,4.666666666666667,32.66666666666667
34,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
35,stl#General staff:document list->General staff:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information,Check case information,TRAN_NA,5,0,3.5,17.5
36,stl#Case Manager:unauthorized request message->Case Manager:unauthorized request message,Check case information,CTRL,2,0,6,12
37,stl#Case Manager:unauthorized request message->Case Manager:unauthorized request message,Check case information,EXTCLL,2,0,6,12
38,stl#Case Manager:unauthorized request message->Case Manager:unauthorized request message,Check case information,INT,2,0,6,12
39,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,CTRL,4,0,5.333333333333333,21.333333333333332
40,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,EXTCLL,4,0,5.333333333333333,21.333333333333332
41,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,INT,4,0,5.333333333333333,21.333333333333332
42,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:role,Check case information,CTRL,4,0,4,16
43,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
44,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
45,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,7,0,4.666666666666667,32.66666666666667
46,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
47,stl#Case Manager:document list->Case Manager:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information,Check case information,TRAN_NA,5,0,3.5,17.5
48,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
49,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
50,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,4,0,5.333333333333333,21.333333333333332
51,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
52,stl#Case Manager:unauthorized request->Case Manager:unauthorized request,Check case information,CTRL,2,0,4,8
53,stl#Case Manager:unauthorized request->Case Manager:unauthorized request,Check case information,EXTCLL,2,0,4,8
54,stl#Case Manager:unauthorized request->Case Manager:unauthorized request,Check case information,INT,2,0,4,8
55,stl#Administrator:case information page->Administrator:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
56,stl#Administrator:case information page->Administrator:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
57,stl#Administrator:case information page->Administrator:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,4,0,5.333333333333333,21.333333333333332
58,stl#Administrator:case information page->Administrator:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
59,stl#Administrator:unauthorized request message->Administrator:unauthorized request message,Check case information,CTRL,2,0,6,12
60,stl#Administrator:unauthorized request message->Administrator:unauthorized request message,Check case information,EXTCLL,2,0,6,12
61,stl#Administrator:unauthorized request message->Administrator:unauthorized request message,Check case information,INT,2,0,6,12
62,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,CTRL,4,0,5.333333333333333,21.333333333333332
63,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,EXTCLL,4,0,5.333333333333333,21.333333333333332
64,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,INT,4,0,5.333333333333333,21.333333333333332
65,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:role,Check case information,CTRL,4,0,4,16
66,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
67,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
68,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,7,0,4.666666666666667,32.66666666666667
69,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
70,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information,Check case information,TRAN_NA,5,0,3.5,17.5
71,stl#Administrator:unauthorized request->Administrator:unauthorized request,Check case information,CTRL,2,0,4,8
72,stl#Administrator:unauthorized request->Administrator:unauthorized request,Check case information,EXTCLL,2,0,4,8
73,stl#Administrator:unauthorized request->Administrator:unauthorized request,Check case information,INT,2,0,4,8
74,stl#Administrator:unauthorized request message->Administrator:unauthorized request message,Check case information,CTRL,2,0,6,12
75,stl#Administrator:unauthorized request message->Administrator:unauthorized request message,Check case information,EXTCLL,2,0,6,12
76,stl#Administrator:unauthorized request message->Administrator:unauthorized request message,Check case information,INT,2,0,6,12
77,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,CTRL,4,0,5.333333333333333,21.333333333333332
78,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,EXTCLL,4,0,5.333333333333333,21.333333333333332
79,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:unauthorized request message,Check case information,INT,4,0,5.333333333333333,21.333333333333332
80,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:role,Check case information,CTRL,4,0,4,16
81,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
82,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
83,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,7,0,4.666666666666667,32.66666666666667
84,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,7,0,4.333333333333333,30.333333333333332
85,stl#Administrator:document list->Administrator:document list->document list:verify the role of the user->verify the role of the user:display case information page->display case information page:case information,Check case information,TRAN_NA,5,0,3.5,17.5
86,stl#Administrator:case information page->Administrator:case information page->case information page:Validate print/download request->Validate print/download request:download,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
87,stl#Administrator:case information page->Administrator:case information page->case information page:Validate print/download request->Validate print/download request:print,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
88,stl#Administrator:case information page->Administrator:case information page->case information page:Validate print/download request->Validate print/download request:unauthorized request,Check case information,TRAN_NA,4,0,5.333333333333333,21.333333333333332
89,stl#Administrator:case information page->Administrator:case information page->case information page:Validate print/download request->Validate print/download request:role,Check case information,TRAN_NA,4,0,4.666666666666667,18.666666666666668
1,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:success message,Create a new case,TRAN_NA,5,0,4.5,22.5
2,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:update case information page->update case information page:success message,Create a new case,TRAN_NA,6,0,5.2,31.200000000000003
3,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:case,Create a new case,TRAN_NA,5,0,4.25,21.25
4,stl#Case Manager:case information page->Case Manager:case information page->case information page:Validate the information of description->Validate the information of description:invalid case information error,Create a new case,TRAN_NA,4,0,4.666666666666667,18.666666666666668
5,stl#Case Manager:invalid case information error->Case Manager:invalid case information error,Create a new case,CTRL,2,0,8,16
6,stl#Case Manager:invalid case information error->Case Manager:invalid case information error,Create a new case,EXTCLL,2,0,8,16
7,stl#Case Manager:invalid case information error->Case Manager:invalid case information error,Create a new case,INT,2,0,8,16
8,stl#Case Manager:success message->Case Manager:success message,Create a new case,CTRL,2,0,4,8
9,stl#Case Manager:success message->Case Manager:success message,Create a new case,EXTCLL,2,0,4,8
10,stl#Case Manager:success message->Case Manager:success message,Create a new case,INT,2,0,4,8
11,stl#Case Manager:unauthorized information message->Case Manager:unauthorized information message,Create a new case,CTRL,2,0,8,16
12,stl#Case Manager:unauthorized information message->Case Manager:unauthorized information message,Create a new case,EXTCLL,2,0,8,16
13,stl#Case Manager:unauthorized information message->Case Manager:unauthorized information message,Create a new case,INT,2,0,8,16
14,stl#Case Manager:Creae new case button->Case Manager:Creae new case button->Creae new case button:validate role of user->validate role of user:unauthorized information message,Create a new case,CTRL,4,0,4.333333333333333,17.333333333333332
15,stl#Case Manager:Creae new case button->Case Manager:Creae new case button->Creae new case button:validate role of user->validate role of user:unauthorized information message,Create a new case,EXTCLL,4,0,4.333333333333333,17.333333333333332
16,stl#Case Manager:Creae new case button->Case Manager:Creae new case button->Creae new case button:validate role of user->validate role of user:unauthorized information message,Create a new case,INT,4,0,4.333333333333333,17.333333333333332
17,stl#Case Manager:Creae new case button->Case Manager:Creae new case button->Creae new case button:validate role of user->validate role of user:role,Create a new case,CTRL,4,0,2,8
18,stl#Case Manager:Creae new case button->Case Manager:Creae new case button->Creae new case button:validate role of user->validate role of user:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:success message,Create a new case,TRAN_NA,7,0,3.8333333333333335,26.833333333333336
19,stl#Case Manager:Creae new case button->Case Manager:Creae new case button->Creae new case button:validate role of user->validate role of user:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:update case information page->update case information page:success message,Create a new case,TRAN_NA,8,0,4.428571428571429,35.42857142857143
20,stl#Case Manager:Creae new case button->Case Manager:Creae new case button->Creae new case button:validate role of user->validate role of user:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:case,Create a new case,TRAN_NA,7,0,3.6666666666666665,25.666666666666664
21,stl#Case Manager:Creae new case button->Case Manager:Creae new case button->Creae new case button:validate role of user->validate role of user:case information page->case information page:Validate the information of description->Validate the information of description:invalid case information error,Create a new case,TRAN_NA,6,0,3.8,22.799999999999997
22,stl#Administrator:success message->Administrator:success message,Create a new case,CTRL,2,0,4,8
23,stl#Administrator:success message->Administrator:success message,Create a new case,EXTCLL,2,0,4,8
24,stl#Administrator:success message->Administrator:success message,Create a new case,INT,2,0,4,8
25,stl#Administrator:Creae new case button->Administrator:Creae new case button->Creae new case button:validate role of user->validate role of user:unauthorized information message,Create a new case,CTRL,4,0,4.333333333333333,17.333333333333332
26,stl#Administrator:Creae new case button->Administrator:Creae new case button->Creae new case button:validate role of user->validate role of user:unauthorized information message,Create a new case,EXTCLL,4,0,4.333333333333333,17.333333333333332
27,stl#Administrator:Creae new case button->Administrator:Creae new case button->Creae new case button:validate role of user->validate role of user:unauthorized information message,Create a new case,INT,4,0,4.333333333333333,17.333333333333332
28,stl#Administrator:Creae new case button->Administrator:Creae new case button->Creae new case button:validate role of user->validate role of user:role,Create a new case,CTRL,4,0,2,8
29,stl#Administrator:Creae new case button->Administrator:Creae new case button->Creae new case button:validate role of user->validate role of user:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:success message,Create a new case,TRAN_NA,7,0,3.8333333333333335,26.833333333333336
30,stl#Administrator:Creae new case button->Administrator:Creae new case button->Creae new case button:validate role of user->validate role of user:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:update case information page->update case information page:success message,Create a new case,TRAN_NA,8,0,4.428571428571429,35.42857142857143
31,stl#Administrator:Creae new case button->Administrator:Creae new case button->Creae new case button:validate role of user->validate role of user:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:case,Create a new case,TRAN_NA,7,0,3.6666666666666665,25.666666666666664
32,stl#Administrator:Creae new case button->Administrator:Creae new case button->Creae new case button:validate role of user->validate role of user:case information page->case information page:Validate the information of description->Validate the information of description:invalid case information error,Create a new case,TRAN_NA,6,0,3.8,22.799999999999997
33,stl#Administrator:unauthorized information message->Administrator:unauthorized information message,Create a new case,CTRL,2,0,8,16
34,stl#Administrator:unauthorized information message->Administrator:unauthorized information message,Create a new case,EXTCLL,2,0,8,16
35,stl#Administrator:unauthorized information message->Administrator:unauthorized information message,Create a new case,INT,2,0,8,16
36,stl#Administrator:case information page->Administrator:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:success message,Create a new case,TRAN_NA,5,0,4.5,22.5
37,stl#Administrator:case information page->Administrator:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:update case information page->update case information page:success message,Create a new case,TRAN_NA,6,0,5.2,31.200000000000003
38,stl#Administrator:case information page->Administrator:case information page->case information page:Validate the information of description->Validate the information of description:save case information->save case information:case,Create a new case,TRAN_NA,5,0,4.25,21.25
39,stl#Administrator:case information page->Administrator:case information page->case information page:Validate the information of description->Validate the information of description:invalid case information error,Create a new case,TRAN_NA,4,0,4.666666666666667,18.666666666666668
40,stl#Administrator:invalid case information error->Administrator:invalid case information error,Create a new case,CTRL,2,0,8,16
41,stl#Administrator:invalid case information error->Administrator:invalid case information error,Create a new case,EXTCLL,2,0,8,16
42,stl#Administrator:invalid case information error->Administrator:invalid case information error,Create a new case,INT,2,0,8,16
1,stl#Administrator:Create user button->Administrator:Create user button->Create user button:validate role of user->validate role of user:unauthorized error message,Create a youth user,CTRL,4,0,1.3333333333333333,5.333333333333333
2,stl#Administrator:Create user button->Administrator:Create user button->Create user button:validate role of user->validate role of user:role,Create a youth user,CTRL,4,0,1,4
3,stl#Administrator:Create user button->Administrator:Create user button->Create user button:validate role of user->validate role of user:generate a random password->generate a random password:email password,Create a youth user,CTRL,5,0,3.5,17.5
4,stl#Administrator:username and received password input->Administrator:username and received password input->username and received password input:insert username and received password into DB->insert username and received password into DB:create a case for the user->create a case for the user:case created success message,Create a youth user,CTRL,5,0,3.75,18.75
5,stl#Administrator:username and received password input->Administrator:username and received password input->username and received password input:insert username and received password into DB->insert username and received password into DB:create a case for the user->create a case for the user:case created success message,Create a youth user,EXTCLL,5,0,3.75,18.75
6,stl#Administrator:username and received password input->Administrator:username and received password input->username and received password input:insert username and received password into DB->insert username and received password into DB:create a case for the user->create a case for the user:case created success message,Create a youth user,INT,5,0,3.75,18.75
7,stl#Administrator:username and received password input->Administrator:username and received password input->username and received password input:insert username and received password into DB->insert username and received password into DB:create a case for the user->create a case for the user:Case,Create a youth user,CTRL,5,0,3.5,17.5
8,stl#Administrator:username and received password input->Administrator:username and received password input->username and received password input:insert username and received password into DB->insert username and received password into DB:User,Create a youth user,CTRL,4,0,4.333333333333333,17.333333333333332
9,stl#Administrator:unauthorized error message->Administrator:unauthorized error message,Create a youth user,CTRL,2,0,2,4
10,stl#Administrator:generate a random password->Administrator:generate a random password->generate a random password:email password,Create a youth user,CTRL,3,0,6,18
11,stl#Administrator:case created success message->Administrator:case created success message,Create a youth user,CTRL,2,0,2,4
12,stl#Administrator:case created success message->Administrator:case created success message,Create a youth user,EXTCLL,2,0,2,4
13,stl#Administrator:case created success message->Administrator:case created success message,Create a youth user,INT,2,0,2,4
1,stl#User:unauthorized error message->User:unauthorized error message,Create high-level user,CTRL,2,0,2,4
2,stl#User:create user information page->User:create user information page->create user information page:validate input information->validate input information:insert user info->insert user info:User,Create high-level user,TRAN_NA,5,0,2.5,12.5
3,stl#User:create user information page->User:create user information page->create user information page:validate input information->validate input information:information invalid message,Create high-level user,TRAN_NA,4,0,2.6666666666666665,10.666666666666666
4,stl#User:information invalid message->User:information invalid message,Create high-level user,CTRL,2,0,2,4
5,stl#User:information invalid message->User:information invalid message,Create high-level user,EXTCLL,2,0,2,4
6,stl#User:information invalid message->User:information invalid message,Create high-level user,INT,2,0,2,4
7,stl#User:User Management Button->User:User Management Button->User Management Button:validate role of user->validate role of user:user management page->user management page:create user information page->create user information page:create user information page->create user information page:validate input information->validate input information:insert user info->insert user info:User,Create high-level user,TRAN_NA,9,0,2.625,23.625
8,stl#User:User Management Button->User:User Management Button->User Management Button:validate role of user->validate role of user:user management page->user management page:create user information page->create user information page:create user information page->create user information page:validate input information->validate input information:information invalid message,Create high-level user,TRAN_NA,8,0,2.7142857142857144,21.714285714285715
9,stl#User:User Management Button->User:User Management Button->User Management Button:validate role of user->validate role of user:unauthorized error message,Create high-level user,TRAN_NA,4,0,2,8
10,stl#User:User Management Button->User:User Management Button->User Management Button:validate role of user->validate role of user:role,Create high-level user,TRAN_NA,4,0,1.6666666666666667,6.666666666666667
