id,path,transactional,path_length,diagram,useCase
1,User->Register button->display registration page->registration page,CTRL,4,Business Owner Registration,Business Owner Registration
2,User->Register button->display registration page->registration page,INT,4,Business Owner Registration,Business Owner Registration
3,User->registration page->save information for verification->registration information,CTRL,4,Business Owner Registration,Business Owner Registration
4,User->registration page->save information for verification->registration information,DM,4,Business Owner Registration,Business Owner Registration
5,User->registration page->save information for verification->registration information,EI,4,Business Owner Registration,Business Owner Registration
6,Admin->list of registrations->Query registration detail->Registration Detail,CTRL,4,Business Owner Registration,Business Owner Registration
7,Admin->list of registrations->Query registration detail->Registration Detail,INT,4,Business Owner Registration,Business Owner Registration
8,Admin->list of registrations->Query registration detail->registration information,CTRL,4,Business Owner Registration,Business Owner Registration
9,Admin->list of registrations->Query registration detail->registration information,DM,4,Business Owner Registration,Business Owner Registration
10,Admin->list of registrations->Query registration detail->registration information,EI,4,Business Owner Registration,Business Owner Registration
11,Admin->registration button->display registratiion requests->registration information,CTRL,4,Business Owner Registration,Business Owner Registration
12,Admin->registration button->display registratiion requests->registration information,DM,4,Business Owner Registration,Business Owner Registration
13,Admin->registration button->display registratiion requests->registration information,EI,4,Business Owner Registration,Business Owner Registration
14,Admin->registration button->display registratiion requests->list of registrations,CTRL,4,Business Owner Registration,Business Owner Registration
15,Admin->registration button->display registratiion requests->list of registrations,INT,4,Business Owner Registration,Business Owner Registration
16,Admin->Registration Detail->save the approval status of registration->registration information,CTRL,4,Business Owner Registration,Business Owner Registration
17,Admin->Registration Detail->save the approval status of registration->registration information,DM,4,Business Owner Registration,Business Owner Registration
18,Admin->Registration Detail->save the approval status of registration->registration information,EI,4,Business Owner Registration,Business Owner Registration
