id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Register button->display registration page->registration page,EQ,CTRL|INT,4,undefined,1,0,1,Business Owner Registration,Business Owner Registration
2,User->registration page->save information for verification->registration information,EI,CTRL|DM|EI,4,undefined,1,1,1,Business Owner Registration,Business Owner Registration
3,Admin->list of registrations->Query registration detail->Registration Detail,EQ,CTRL|INT,4,undefined,1,0,1,Business Owner Registration,Business Owner Registration
4,Admin->list of registrations->Query registration detail->registration information,EI,CTRL|DM|EI,4,undefined,1,1,1,Business Owner Registration,Business Owner Registration
5,Admin->registration button->display registratiion requests->registration information,EI,CTRL|DM|EI,4,undefined,1,1,1,Business Owner Registration,Business Owner Registration
6,Admin->registration button->display registratiion requests->list of registrations,EQ,CTRL|INT,4,undefined,1,0,1,Business Owner Registration,Business Owner Registration
7,Admin->Registration Detail->save the approval status of registration->registration information,EI,CTRL|DM|EI,4,undefined,1,1,1,Business Owner Registration,Business Owner Registration
