id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User Agent:softphone screen-->User Agent:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,5,4,0,0,0
2,stl#User Agent:softphone screen-->User Agent:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,4,2,0,1,0
3,stl#User Agent:lead detail-->User Agent:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,7,6,0,0,0
4,stl#User Agent:lead detail-->User Agent:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,6,4,0,1,0
5,stl#User Agent:call details-->User Agent:call details,Call customers,2,1,0,0,0
6,stl#User Agent:leads list-->User Agent:leads list-->leads list:query lead information-->query lead information:lead,Call customers,4,3,0,0,0
7,stl#User Agent:leads list-->User Agent:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,9,8,0,0,0
8,stl#User Agent:leads list-->User Agent:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,8,6,0,1,0
9,stl#User Agent:show leads list-->User Agent:show leads list-->show leads list:query leads list-->query leads list:lead,Call customers,4,3,0,0,0
10,stl#User Agent:show leads list-->User Agent:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead,Call customers,6,5,0,0,0
11,stl#User Agent:show leads list-->User Agent:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,11,10,0,0,0
12,stl#User Agent:show leads list-->User Agent:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,10,8,0,1,0
13,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:login info,Call customers,4,0,0,3,0
14,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:show leads list-->show leads list:query leads list-->query leads list:lead,Call customers,6,3,0,2,0
15,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead,Call customers,8,5,0,2,0
16,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,13,10,0,2,0
17,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,12,8,0,3,0
18,stl#thirdparty call agency:call finishs and display call details-->thirdparty call agency:call finishs and display call details-->call finishs and display call details:call details,Call customers,3,2,0,0,0
