id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#thirdparty call agency:call finishs and display call details-->thirdparty call agency:call finishs and display call details-->call finishs and display call details:call details,Call customers,TRAN_NA,3,0,16,2,48
2,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,TRAN_NA,12,2,10.545454545454545,11,126.54545454545453
3,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,TRAN_NA,13,2,10.666666666666666,12,138.66666666666666
4,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead,Call customers,TRAN_NA,8,2,12.571428571428571,7,100.57142857142857
5,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:show leads list-->show leads list:query leads list-->query leads list:lead,Call customers,TRAN_NA,6,1,11.2,5,67.19999999999999
6,stl#User Agent:login page-->User Agent:login page-->login page:check login information-->check login information:login info,Call customers,TRAN_NA,4,0,4,3,16
7,stl#User Agent:show leads list-->User Agent:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,TRAN_NA,10,2,12,9,120
8,stl#User Agent:show leads list-->User Agent:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,TRAN_NA,11,2,12,10,132
9,stl#User Agent:show leads list-->User Agent:show leads list-->show leads list:query leads list-->query leads list:leads list-->leads list:query lead information-->query lead information:lead,Call customers,TRAN_NA,6,2,16,5,96
10,stl#User Agent:show leads list-->User Agent:show leads list-->show leads list:query leads list-->query leads list:lead,Call customers,TRAN_NA,4,1,16,3,64
11,stl#User Agent:leads list-->User Agent:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,TRAN_NA,8,0,10.857142857142858,7,86.85714285714286
12,stl#User Agent:leads list-->User Agent:leads list-->leads list:query lead information-->query lead information:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,TRAN_NA,9,0,11,8,99
13,stl#User Agent:leads list-->User Agent:leads list-->leads list:query lead information-->query lead information:lead,Call customers,TRAN_NA,4,0,16,3,64
14,stl#User Agent:call details-->User Agent:call details,Call customers,CTRL;EXTCLL;INT,2,1,16,1,32
15,stl#User Agent:lead detail-->User Agent:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,TRAN_NA,6,0,8.8,5,52.800000000000004
16,stl#User Agent:lead detail-->User Agent:lead detail-->lead detail:pop softphone screen-->pop softphone screen:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,TRAN_NA,7,0,9.333333333333334,6,65.33333333333334
17,stl#User Agent:softphone screen-->User Agent:softphone screen-->softphone screen:make a phone call-->make a phone call:thirdparty call agency,Call customers,TRAN_NA,4,0,6.666666666666667,3,26.666666666666668
18,stl#User Agent:softphone screen-->User Agent:softphone screen-->softphone screen:make a phone call-->make a phone call:softphone screen-->softphone screen:make a phone call,Call customers,TRAN_NA,5,0,8,4,40
