id,path,transactional,path_length,diagram,useCase
1,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Email user reset password confirmation email,TRAN_NA,7,Partner Login,Partner Login
2,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Display error message,TRAN_NA,7,Partner Login,Partner Login
3,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,CTRL,7,Partner Login,Partner Login
4,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,DM,7,Partner Login,Partner Login
5,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,EQ,7,Partner Login,Partner Login
6,User->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,INT,7,Partner Login,Partner Login
7,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Email user reset password confirmation email,TRAN_NA,7,Partner Login,Partner Login
8,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Display error message,TRAN_NA,7,Partner Login,Partner Login
9,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,CTRL,7,Partner Login,Partner Login
10,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,DM,7,Partner Login,Partner Login
11,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,EQ,7,Partner Login,Partner Login
12,User->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,INT,7,Partner Login,Partner Login
13,Display Partner Login->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Email user reset password confirmation email,TRAN_NA,7,Partner Login,Partner Login
14,Display Partner Login->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Display error message,TRAN_NA,7,Partner Login,Partner Login
15,Display Partner Login->Partner Login->Display reset password dialog->Query database with username and password->System Database->Is a match found?->Partner Portal,TRAN_NA,7,Partner Login,Partner Login
16,Display Partner Login->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Email user reset password confirmation email,TRAN_NA,7,Partner Login,Partner Login
17,Display Partner Login->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Display error message,TRAN_NA,7,Partner Login,Partner Login
18,Display Partner Login->Partner Login->Enter username and password->Query database with username and password->System Database->Is a match found?->Partner Portal,TRAN_NA,7,Partner Login,Partner Login
