id,path,functional,transactional,path_length,diagram,useCase
1,User-> comment list->display commenting box->commenting box,EQ,CTRL|INT,undefined,Comment on a post,Comment on a post
2,User->commenting box->Save comments->comments,EI,CTRL|DM|EI,undefined,Comment on a post,Comment on a post
3,User->commenting box->Save comments->query comments based on update->No comments available on update,EQ,CTRL|INT,undefined,Comment on a post,Comment on a post
4,User->commenting box->Save comments->query comments based on update->comments,EI,CTRL|DM|EI,undefined,Comment on a post,Comment on a post
5,User->commenting box->Save comments->query comments based on update->order comments-> comment list,EQ,CTRL|INT,undefined,Comment on a post,Comment on a post
6,User->Comment link->query comments based on update->No comments available on update,EQ,CTRL|INT,undefined,Comment on a post,Comment on a post
7,User->Comment link->query comments based on update->comments,EI,CTRL|DM|EI,undefined,Comment on a post,Comment on a post
8,User->Comment link->query comments based on update->order comments-> comment list,EQ,CTRL|INT,undefined,Comment on a post,Comment on a post
