id,path,transactional,path_length,diagram,useCase
1,contractor->players tab->query crawling list of players->all players list,CTRL,4,Show the player,Show the player
2,contractor->players tab->query crawling list of players->all players list,INT,4,Show the player,Show the player
3,contractor->players tab->query crawling list of players->player,CTRL,4,Show the player,Show the player
4,contractor->players tab->query crawling list of players->player,DM,4,Show the player,Show the player
5,contractor->players tab->query crawling list of players->player,EI,4,Show the player,Show the player
6,contractor->all players list->query player info->player,CTRL,4,Show the player,Show the player
7,contractor->all players list->query player info->player,DM,4,Show the player,Show the player
8,contractor->all players list->query player info->player,EI,4,Show the player,Show the player
9,contractor->all players list->query player info->player detail page,CTRL,4,Show the player,Show the player
10,contractor->all players list->query player info->player detail page,INT,4,Show the player,Show the player
