id,path,transactional,path_length,diagram,useCase
1,Admin->course informaton->save the acceptance information->course information is no t valid message,CTRL,4,Verify new course,Verify new course
2,Admin->course informaton->save the acceptance information->course information is no t valid message,INT,4,Verify new course,Verify new course
3,Admin->course informaton->save the acceptance information->acceptance,CTRL,4,Verify new course,Verify new course
4,Admin->course informaton->save the acceptance information->acceptance,DM,4,Verify new course,Verify new course
5,Admin->course informaton->save the acceptance information->acceptance,EI,4,Verify new course,Verify new course
6,Admin->course informaton->save the acceptance information->send email to trianer->Email protocol,CTRL,5,Verify new course,Verify new course
7,Admin->course informaton->save the acceptance information->send email to trianer->Email protocol,EXTIVK,5,Verify new course,Verify new course
8,Admin->course list->load course information->course informaton,CTRL,4,Verify new course,Verify new course
9,Admin->course list->load course information->course informaton,INT,4,Verify new course,Verify new course
10,Admin->course list->load course information->course,CTRL,4,Verify new course,Verify new course
11,Admin->course list->load course information->course,DM,4,Verify new course,Verify new course
12,Admin->course list->load course information->course,EI,4,Verify new course,Verify new course
