id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#ThreadActivity$3_onClick->ThreadActivity$3_onClick,src,CTRL,2,1,4,1,8
2,stl#ThreadActivity$3_onCreate->ThreadActivity$3_onCreate,src,CTRL,2,1,4,1,8
3,stl#ThreadActivity$3_onClick->ThreadActivity$3_onClick,src,CTRL,2,1,4,1,8
4,stl#ThreadActivity$3_onClick->ThreadActivity$3_onClick,src,CTRL,2,1,4,1,8
5,stl#MainActivity_onCreate->MainActivity_onCreate,src,CTRL,2,1,2,1,4
6,stl#MainActivity_onClick->MainActivity_onClick,src,CTRL,2,1,2,1,4
7,stl#HandlerActivity$2_onClick->HandlerActivity$2_onClick,src,CTRL,2,1,2,1,4
8,stl#HandlerActivity$2_onCreate->HandlerActivity$2_onCreate,src,CTRL,2,1,2,1,4
9,stl#ExampleActivity$2_onClick->ExampleActivity$2_onClick,src,CTRL,2,1,2,1,4
10,stl#ExampleActivity$2_onCreate->ExampleActivity$2_onCreate,src,CTRL,2,1,2,1,4
11,stl#DemoActivity_onCreate->DemoActivity_onCreate,src,CTRL,2,1,2,1,4
12,stl#DemoActivity_onClick->DemoActivity_onClick,src,CTRL,2,1,2,1,4
13,stl#CrashActivity$1_onCreate->CrashActivity$1_onCreate,src,CTRL,2,1,2,1,4
14,stl#CrashActivity$1_onClick->CrashActivity$1_onClick,src,CTRL,2,1,2,1,4
