id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Weight loser:congradulation message->Weight loser:congradulation message->congradulation message:access user info->access user info:access information on facebook error,achieve goal,4,0,3,0,0
2,stl#Weight loser:congradulation message->Weight loser:congradulation message->congradulation message:access user info->access user info:post on facebook->post on facebook:send out emails to charities and sponsors->send out emails to charities and sponsors:email protocol,achieve goal,6,1,3,0,1
3,stl#Weight loser:congradulation message->Weight loser:congradulation message->congradulation message:access user info->access user info:post on facebook->post on facebook:facebook,achieve goal,5,0,4,0,0
4,stl#Weight loser:congradulation message->Weight loser:congradulation message->congradulation message:access user info->access user info:facebook,achieve goal,4,0,3,0,0
5,stl#Weight loser:access information on facebook error->Weight loser:access information on facebook error,achieve goal,2,0,1,0,0
6,stl#Weight loser:wieght detail page->Weight loser:wieght detail page->wieght detail page:find current weight detail->find current weight detail:displays a congradulatory message on facebook->displays a congradulatory message on facebook:congradulation message->congradulation message:access user info->access user info:access information on facebook error,achieve goal,7,0,5,1,0
7,stl#Weight loser:wieght detail page->Weight loser:wieght detail page->wieght detail page:find current weight detail->find current weight detail:displays a congradulatory message on facebook->displays a congradulatory message on facebook:congradulation message->congradulation message:access user info->access user info:post on facebook->post on facebook:send out emails to charities and sponsors->send out emails to charities and sponsors:email protocol,achieve goal,9,1,5,1,1
8,stl#Weight loser:wieght detail page->Weight loser:wieght detail page->wieght detail page:find current weight detail->find current weight detail:displays a congradulatory message on facebook->displays a congradulatory message on facebook:congradulation message->congradulation message:access user info->access user info:post on facebook->post on facebook:facebook,achieve goal,8,0,6,1,0
9,stl#Weight loser:wieght detail page->Weight loser:wieght detail page->wieght detail page:find current weight detail->find current weight detail:displays a congradulatory message on facebook->displays a congradulatory message on facebook:congradulation message->congradulation message:access user info->access user info:facebook,achieve goal,7,0,5,1,0
10,stl#Weight loser:wieght detail page->Weight loser:wieght detail page->wieght detail page:find current weight detail->find current weight detail:displays a congradulatory message on facebook->displays a congradulatory message on facebook:facebook,achieve goal,5,0,3,1,0
11,stl#Weight loser:wieght detail page->Weight loser:wieght detail page->wieght detail page:find current weight detail->find current weight detail:weight information,achieve goal,4,0,1,2,0
