id,element,useCase,type,component
1,User:Homepage,Receive Notification of Completion of Configuration by Email,boundary,Homepage
2,User:Receive  Data  page,Receive Notification of Completion of Configuration by Email,boundary,Homepage
3,Confirmation page:Homepage,Receive Notification of Completion of Configuration by Email,boundary,Homepage
4,Confirmation page:Receive  Data  page,Receive Notification of Completion of Configuration by Email,boundary,Homepage
5,selects the way to receive notification an email or a text.:Confirmation page,Receive Notification of Completion of Configuration by Email,control,Product Configuration
6,Receive  Data  page:selects the way to receive notification an email or a text.,Receive Notification of Completion of Configuration by Email,control,Web based product configurator and data service system
7,stl#User:Homepage,Receive Notification of Completion of Configuration by Email,Stimulus,undefined
8,stl#User:Receive  Data  page,Receive Notification of Completion of Configuration by Email,Stimulus,undefined
