id,element,useCase,type,component
42,check  number of members in database:User database,Add members to squad <= 25,boundary,checknumberofmembersindatabase
43,add that corresponding detail to the database:display a message to the user stating ,Add members to squad <= 25,control,User Settings
44,check  number of members in database:add that corresponding detail to the database,Add members to squad <= 25,boundary,checknumberofmembersindatabase
45,adds a member to his squad:check  number of members in database,Add members to squad <= 25,boundary,checknumberofmembersindatabase
46,display a message to the user stating :adds a member to his squad,Add members to squad <= 25,boundary,checknumberofmembersindatabase
47,stl#User:adds a member to his squad,Add members to squad <= 25,Stimulus,undefined
48,stl#User:Homepage,Add members to squad <= 25,Stimulus,undefined
49,User:Homepage,Add sacrifices,boundary,Homepage
50,User:edit  one/more sacrifices ,Add sacrifices,control,Sacrifices
51,display the sacrifices for a task:Homepage,Add sacrifices,boundary,Homepage
52,edit the sacrifices to the database :Sacrifices db,Add sacrifices,control,Sacrifices
53,display the sacrifices for a task:edit  one/more sacrifices ,Add sacrifices,control,Sacrifices
54,edit the sacrifices to the database :display the sacrifices for a task,Add sacrifices,control,Sacrifices
55,edit  one/more sacrifices :edit the sacrifices to the database ,Add sacrifices,control,Sacrifices
56,stl#User:Homepage,Add sacrifices,Stimulus,undefined
57,stl#User:edit  one/more sacrifices ,Add sacrifices,Stimulus,undefined
58,User:enters upto 5 tasks page,Add tasks in ttBox,boundary,personal legend
59,User:Homepage,Add tasks in ttBox,boundary,Homepage
60,user will be prompted to enter sacrifices:Homepage,Add tasks in ttBox,boundary,Homepage
61,Show confirmation:Homepage,Add tasks in ttBox,boundary,Homepage
62,Show confirmation:Task db,Add tasks in ttBox,entity,status
63,Show confirmation:enters upto 5 tasks page,Add tasks in ttBox,boundary,personal legend
64,user will be prompted to enter sacrifices:Show confirmation,Add tasks in ttBox,control,Honor_Code
65,user will be prompted to enter sacrifices:Task db,Add tasks in ttBox,entity,status
66,entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices,Add tasks in ttBox,control,Sacrifices
67,enters upto 5 tasks page:entered tasks will be displayed in the ttBox ,Add tasks in ttBox,control,ttBox
68,stl#User:enters upto 5 tasks page,Add tasks in ttBox,Stimulus,undefined
69,stl#User:Homepage,Add tasks in ttBox,Stimulus,undefined
70,User:Homepage,Add/Update Status,boundary,Homepage
71,User:clicks on ��Add/edit status�� button,Add/Update Status,entity,status
72,User:Homepage,Add/Update Status,boundary,Homepage
73,User:Add status page,Add/Update Status,entity,status
74,Add status information:Show confirmation,Add/Update Status,control,Honor_Code
75,Add status page:Add status information,Add/Update Status,entity,status
76,Show confirmation:Add status page,Add/Update Status,entity,status
77,status message will be displayed :Homepage,Add/Update Status,boundary,Homepage
78,Show confirmation:Homepage,Add/Update Status,boundary,Homepage
79,Show confirmation:Status db,Add/Update Status,entity,status
80,clicks on ��Add/edit status�� button:enter user status message  and  choose Motto or Free Speech,Add/Update Status,control,User Account Record
81,status message will be displayed :clicks on ��Add/edit status�� button,Add/Update Status,entity,status
82,enter user status message  and  choose Motto or Free Speech:status db,Add/Update Status,entity,status
83,enter user status message  and  choose Motto or Free Speech:status message will be displayed ,Add/Update Status,entity,status
84,stl#User:Homepage,Add/Update Status,Stimulus,undefined
85,stl#User:clicks on ��Add/edit status�� button,Add/Update Status,Stimulus,undefined
86,stl#User:Homepage,Add/Update Status,Stimulus,undefined
87,stl#User:Add status page,Add/Update Status,Stimulus,undefined
88,User:Homepage,Edit sacrifices,boundary,Homepage
89,User:Edit sacrifices page,Edit sacrifices,control,Sacrifices
90,Edit sacrifices page:Edit scacirfices infrormation,Edit sacrifices,control,Sacrifices
91,Show confirmation:Edit sacrifices page,Edit sacrifices,control,Sacrifices
92,Edit scacirfices infrormation:Show confirmation,Edit sacrifices,control,Honor_Code
93,Show confirmation:Homepage,Edit sacrifices,boundary,Homepage
94,Show confirmation:Sacrifices db,Edit sacrifices,control,Sacrifices
95,stl#User:Homepage,Edit sacrifices,Stimulus,undefined
96,stl#User:Edit sacrifices page,Edit sacrifices,Stimulus,undefined
97,User:Edit setting page,Edit settings,control,User Settings
98,User:Homepage,Edit settings,boundary,Homepage
99,Edit setting page:Edit settings,Edit settings,control,User Settings
100,Edit settings:Show confirmation,Edit settings,control,Honor_Code
101,Show confirmation:Homepage,Edit settings,boundary,Homepage
102,stl#User:Edit setting page,Edit settings,Stimulus,undefined
103,stl#User:Homepage,Edit settings,Stimulus,undefined
104,User: choose to edit or alter an already existing task,Edit tasks from ttBox,control,User Settings
105,User:Homepage,Edit tasks from ttBox,boundary,Homepage
106,User:choose to edit or alter an already existing task,Edit tasks from ttBox,control,User Settings
107,User:enters upto 5 tasks page,Edit tasks from ttBox,boundary,personal legend
108,User:choose to edit  an already existing task,Edit tasks from ttBox,control,User Settings
109,User:Homepage,Edit tasks from ttBox,boundary,Homepage
110,User:Homepage,Edit tasks from ttBox,boundary,Homepage
111,User:Edit task page,Edit tasks from ttBox,boundary,Homepage
112, choose to edit or alter an already existing task:display tasks page,Edit tasks from ttBox,boundary,Homepage
113,Edit task page:Show confirmation page,Edit tasks from ttBox,boundary,Homepage
114,Edit task page:Edit task page,Edit tasks from ttBox,boundary,Homepage
115,Show confirmation page:Edit task page,Edit tasks from ttBox,boundary,Homepage
116,display tasks page:Homepage,Edit tasks from ttBox,boundary,Homepage
117,show confirmation page:Homepage,Edit tasks from ttBox,boundary,Homepage
118,Show confirmation:Homepage,Edit tasks from ttBox,boundary,Homepage
119,Show confirmation page:Homepage,Edit tasks from ttBox,boundary,Homepage
120,Show confirmation:Task db,Edit tasks from ttBox,entity,status
121,user will be prompted to enter sacrifices:Show confirmation,Edit tasks from ttBox,control,Honor_Code
122,Show confirmation page:task db,Edit tasks from ttBox,entity,status
123,user will be prompted to enter sacrifices:Task db,Edit tasks from ttBox,entity,status
124,display tasks page:Task db,Edit tasks from ttBox,entity,status
125,choose to edit or alter an already existing task:Task db,Edit tasks from ttBox,entity,status
126,choose to edit  an already existing task:Task db,Edit tasks from ttBox,entity,status
127,choose to edit  an already existing task:show confirmation page,Edit tasks from ttBox,boundary,Homepage
128,choose to edit or alter an already existing task:show confirmation page,Edit tasks from ttBox,boundary,Homepage
129,display tasks page:enters upto 5 tasks page,Edit tasks from ttBox,boundary,personal legend
130,user will be prompted to enter sacrifices:display tasks page,Edit tasks from ttBox,boundary,Homepage
131,entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices,Edit tasks from ttBox,control,Sacrifices
132,enters upto 5 tasks page:entered tasks will be displayed in the ttBox ,Edit tasks from ttBox,control,ttBox
133,stl#User: choose to edit or alter an already existing task,Edit tasks from ttBox,Stimulus,undefined
134,stl#User:Homepage,Edit tasks from ttBox,Stimulus,undefined
135,stl#User:choose to edit or alter an already existing task,Edit tasks from ttBox,Stimulus,undefined
136,stl#User:enters upto 5 tasks page,Edit tasks from ttBox,Stimulus,undefined
137,stl#User:choose to edit  an already existing task,Edit tasks from ttBox,Stimulus,undefined
138,stl#User:Homepage,Edit tasks from ttBox,Stimulus,undefined
139,stl#User:Homepage,Edit tasks from ttBox,Stimulus,undefined
140,stl#User:Edit task page,Edit tasks from ttBox,Stimulus,undefined
141,User:Login page,Login,boundary,Homepage
142,User:Homepage,Login,boundary,Homepage
143,Display confirmation:Homepage,Login,boundary,Homepage
144,Display confirmation:Login page,Login,boundary,Homepage
145,Validate usename and password:Display confirmation,Login,control,Displayconfirmation
146,Login page:Validate usename and password,Login,boundary,personal legend
147,stl#User:Login page,Login,Stimulus,undefined
148,stl#User:Homepage,Login,Stimulus,undefined
149,User:Logout page,Logout,boundary,Homepage
150,User:Homepage,Logout,boundary,Homepage
151,End the session:Show confirmation page,Logout,control,Displayconfirmation
152,Validate usename and password :End the session,Logout,control,theme song
153,Show confirmation page:Homepage,Logout,boundary,Homepage
154,Logout page:Validate usename and password ,Logout,boundary,personal legend
155,Show confirmation page:Logout page,Logout,boundary,Homepage
156,stl#User:Logout page,Logout,Stimulus,undefined
157,stl#User:Homepage,Logout,Stimulus,undefined
158,User:Homepage,Register,boundary,Homepage
159,User:clicks on ��Upload Personal Legend��,Register,boundary,personal legend
160,Display confirmation page:clicks on ��Upload Personal Legend��,Register,boundary,personal legend
161,Display confirmation page:Homepage,Register,boundary,Homepage
162,update the path in the database.:Display confirmation page,Register,boundary,Homepage
163,update the path in the database.:User db,Register,control,User Profile
164,check whether the syntax entered is that of an URL or not.:update the path in the database.,Register,control,updatethepathinthedatabase
165,clicks on ��Upload Personal Legend��:check whether the syntax entered is that of an URL or not.,Register,control,updatethepathinthedatabase
166,stl#User:Homepage,Register,Stimulus,undefined
167,stl#User:clicks on ��Upload Personal Legend��,Register,Stimulus,undefined
168,User:types a name in the search box,Search members,control,theme song
169,User:Homepage,Search members,boundary,Homepage
170,return the member��s profile :Homepage,Search members,boundary,Homepage
171,search for the corresponding name in the database:member databse,Search members,control,updatethepathinthedatabase
172,return the member��s profile :types a name in the search box,Search members,control,theme song
173,search for the corresponding name in the database:return the member��s profile ,Search members,control,User Profile
174,types a name in the search box:search for the corresponding name in the database,Search members,control,updatethepathinthedatabase
175,stl#User:types a name in the search box,Search members,Stimulus,undefined
176,stl#User:Homepage,Search members,Stimulus,undefined
177,User:Homepage,Upload Personal Legend,boundary,Homepage
178,User:Upload personal  legend page,Upload Personal Legend,boundary,personal legend
179,Show confirmation:Homepage,Upload Personal Legend,boundary,Homepage
180,Person Legend infrormation:Show confirmation,Upload Personal Legend,control,Honor_Code
181,Upload personal  legend page:Person Legend infrormation,Upload Personal Legend,boundary,personal legend
182,Show confirmation:Personal Legend db,Upload Personal Legend,boundary,personal legend
183,Show confirmation:Upload personal  legend page,Upload Personal Legend,boundary,personal legend
184,stl#User:Homepage,Upload Personal Legend,Stimulus,undefined
185,stl#User:Upload personal  legend page,Upload Personal Legend,Stimulus,undefined
186,User:clicks on ��Upload Theme song�� button,Upload Theme Song,control,theme song
187,User:Homepage,Upload Theme Song,boundary,Homepage
188,Show confirmation:Homepage,Upload Theme Song,boundary,Homepage
189,Show confirmation:clicks on ��Upload Theme song�� button,Upload Theme Song,control,theme song
190,Show confirmation:Theme Song db,Upload Theme Song,control,theme song
191,prompt the user to enter the theme song.:Show confirmation,Upload Theme Song,control,Honor_Code
192,clicks on ��Upload Theme song�� button:prompt the user to enter the theme song.,Upload Theme Song,control,theme song
193,stl#User:clicks on ��Upload Theme song�� button,Upload Theme Song,Stimulus,undefined
194,stl#User:Homepage,Upload Theme Song,Stimulus,undefined
195,undefined,Use Case1,undefined,Object1
196,stl#undefined,Use Case1,Stimulus,undefined
197,User :Homepage,View Tutorial Video,boundary,Homepage
198,User :View Turorial video page,View Tutorial Video,boundary,tutorial video
199,Choose one of all videos:Show  tutorial video information,View Tutorial Video,boundary,tutorial video
200,View Turorial video page:Choose one of all videos,View Tutorial Video,boundary,tutorial video
201,Show  tutorial video information:Homepage,View Tutorial Video,boundary,Homepage
202,Show  tutorial video information:View Turorial video page,View Tutorial Video,boundary,tutorial video
203,stl#User :Homepage,View Tutorial Video,Stimulus,undefined
204,stl#User :View Turorial video page,View Tutorial Video,Stimulus,undefined
205,User:Homepage,View report card,boundary,Homepage
206,User:clicks on ��view report card�� button,View report card,control,Report card
207,display the report card :Homepage,View report card,boundary,Homepage
208,clicks on ��view report card�� button:search in the corresponding user��s record ,View report card,control,User Account Record
209,display the report card :clicks on ��view report card�� button,View report card,control,Report card
210,search in the corresponding user��s record :display the report card ,View report card,control,Report card
211,search in the corresponding user��s record :user databse,View report card,entity,status
212,stl#User:Homepage,View report card,Stimulus,undefined
213,stl#User:clicks on ��view report card�� button,View report card,Stimulus,undefined
