NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add Free Speech,4,9,0,7,2,1,4,0,0,1,0,1,0,1,3,1,17,4.230769230769231,13,2,71.92307692307692,0,0,14,4,4,4,4,4,4,4,4.0592,9.3188,6.3582
2,Add Goals,8,18,0,14,5,9,0,0,0,3,0,5,0,3,3,5,7,6.111111111111111,5.4,0.4,42.77777777777777,0,0,30,8,8,8,8,8,8,8,8.1184,28.6984,17.5069
3,Add Motto,4,9,0,7,4,3,0,0,0,1,0,1,0,1,3,1,18,2.5714285714285716,14,1,46.28571428571429,0,0,15,4,4,4,4,4,4,4,4.0592,5.5378,4.8572
4,Add members to squad <= 25,6,12,0,10,8,2,0,0,0,1,0,1,0,1,5,1,30,5.583333333333333,24,10,167.5,0,0,22,6,6,6,6,6,6,6,6.0888,24.7412,15.3483
5,Add sacrifices,4,9,0,7,2,5,0,0,0,2,0,4,0,2,0,4,4.25,5.384615384615385,3.25,4.25,22.884615384615387,0,0,17,4,4,4,4,4,4,4,4.0592,11.1547,8.252699999999999
6,Add tasks in ttBox,6,12,0,10,5,3,2,0,0,1,0,1,0,1,5,1,31,1.8,25,14,55.800000000000004,0,0,20,6,6,6,6,6,6,6,6.0888,10.458400000000001,8.0838
7,Add/Update Status,8,18,0,14,4,2,8,0,0,2,0,2,0,2,6,2,17.5,6.333333333333333,13.5,8.5,110.83333333333333,0,0,31,8,8,8,8,8,8,8,8.1184,28.0293,20.1044
8,Edit sacrifices,4,9,0,7,2,5,0,0,0,2,0,4,0,2,0,4,4.5,3.7142857142857144,3.5,2,16.714285714285715,0,0,16,4,4,4,4,4,4,4,4.0592,8.107,6.453200000000001
9,Edit settings,2,7,0,5,2,3,0,0,0,2,0,2,0,2,0,2,3.5,1.8,2.5,4.5,6.3,0,0,7,2,2,2,2,2,2,2,2.0296,2.2497,2.4286
10,Edit tasks from ttBox,24,37,0,29,17,6,6,2,0,3,2,5,0,5,19,5,25.4,8.485436893203884,20.6,11.2,215.53009708737864,0,0,93,24,24,24,24,24,24,24,24.355200000000004,118.50549999999998,68.4037
11,Login,3,8,0,6,5,1,0,0,0,1,0,1,0,1,2,1,13,2.8,10,8,36.4,0,0,12,3,3,3,3,3,3,3,3.0443999999999996,4.3621,4.4409
12,Logout,3,9,0,7,5,2,0,0,0,1,0,1,0,1,2,1,15,2.5,12,14,37.5,0,0,16,3,3,3,3,3,3,3,3.0443999999999996,6.198,5.2389
13,Register,4,10,0,8,5,3,0,0,0,1,0,1,0,1,3,1,20,2.625,16,12,52.5,0,0,14,4,4,4,4,4,4,4,4.0592,7.272,5.6552
14,Search members,4,9,0,7,2,5,0,0,0,2,0,4,0,2,0,4,4.25,2.230769230769231,3.25,2.75,9.480769230769232,0,0,14,4,4,4,4,4,4,4,4.0592,5.3344,4.8097
15,Upload Personal Legend,4,9,0,7,6,1,0,0,0,1,0,1,0,1,3,1,18,3.7142857142857144,14,13,66.85714285714286,0,0,16,4,4,4,4,4,4,4,4.0592,8.107,6.4532
16,Upload Theme Song,4,9,0,7,2,5,0,0,0,2,0,4,0,2,0,4,4.5,3.7142857142857144,3.5,3,16.714285714285715,0,0,13,4,4,4,4,4,4,4,4.0592,8.107,6.453200000000001
17,Use Case1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Use Case2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,View Tutorial Video,3,8,0,6,6,0,0,0,0,1,0,1,0,1,2,1,13,4.4,10,10,57.2,0,0,10,3,3,3,3,3,3,3,3.0443999999999996,8.1431,5.2389
20,View report card,4,9,0,7,2,4,1,1,0,2,1,4,0,3,0,4,4.25,2.3846153846153846,3.25,3,10.134615384615385,0,0,13,4,4,4,4,4,4,4,4.0592,5.3344,4.809699999999999
