NUM,DM,Attribute_Num,Operation_Num,Class_Num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,DET,RET,ILF,EIF,OBJ,NOET,NOAAE,NORT,NEM,NSR, NOA,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCA,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT
1,domain_model,55,55,19,19,0,0,0,0,8,0,0,195,18,0,2.8947368421052633,2.8947368421052633,0.42105263157894735,0,0,10.263157894736842,2.8947368421052633,5.399999999999999,0,55,19,121,17,19,19,55,195,18,18,195,5.399999999999999,2.8947368421052633,0,2.8947368421052633,0,0,19,0.2842105263157894,0,0,19,0,0,0,55,8,55,195,2.8947368421052633,0.42105263157894735,2.8947368421052633,20.526315789473685,20.526315789473685,19,2.8947368421052633,19,19,195,2.8947368421052633,0.42105263157894735,55
