id,element,useCase,type,component
88,Display error message:viewing document error message,Secure File Management View Process,control,Invalidstoreerrormessage
89,query document:Display error message,Secure File Management View Process,control,Invalidstoreerrormessage
90,load documents:document,Secure File Management View Process,control,documentuploadpage
91,query document:document,Secure File Management View Process,control,documentuploadpage
92,query document:document detail page,Secure File Management View Process,control,documentuploadpage
93,document view button:validate login information,Secure File Management View Process,control,Registration Form
94,document view page:query document,Secure File Management View Process,control,documentuploadpage
95,load documents:document view page,Secure File Management View Process,control,documentuploadpage
96,validate login information:load documents,Secure File Management View Process,control,documentuploadpage
97,validate login information:login,Secure File Management View Process,entity,login
98,stl#User:viewing document error message,Secure File Management View Process,Stimulus,undefined
99,stl#User:document detail page,Secure File Management View Process,Stimulus,undefined
100,stl#User:document view page,Secure File Management View Process,Stimulus,undefined
101,stl#User:document view button,Secure File Management View Process,Stimulus,undefined
102,share to social network:Facebook,Sharing articles to social media,entity,Admininterface
103,share to social network:Google plus,Sharing articles to social media,actor,User Profile
104,share to social network:Twitter,Sharing articles to social media,entity,Admininterface
105,User:article info,Sharing articles to social media,boundary,queryarticleinfo
106,User:Article list,Sharing articles to social media,boundary,queryarticleinfo
107,Article list:query article info,Sharing articles to social media,boundary,queryarticleinfo
108,share to social network:Twitter,Sharing articles to social media,entity,Admininterface
109,query article info:article,Sharing articles to social media,boundary,queryarticleinfo
110,article info:share to social network,Sharing articles to social media,control,Invalidstoreerrormessage
111,query article info:article info,Sharing articles to social media,boundary,queryarticleinfo
112,stl#User:article info,Sharing articles to social media,Stimulus,undefined
113,stl#User:Article list,Sharing articles to social media,Stimulus,undefined
