id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#administrator:delete succes message-->administrator:delete succes message,delete a survey,CTRL;EXTCLL;INT,2,0,5,1,10
2,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:survey db,delete a survey,TRAN_NA,4,0,13,3,52
3,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:survey monkey,delete a survey,TRAN_NA,5,2,11,4,55
4,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:survey database,delete a survey,TRAN_NA,5,2,11,4,55
5,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey monkey,delete a survey,TRAN_NA,7,2,10.333333333333334,6,72.33333333333334
6,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey db,delete a survey,TRAN_NA,7,2,10.333333333333334,6,72.33333333333334
7,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:delete succes message,delete a survey,TRAN_NA,7,3,9,6,63
8,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey,delete a survey,TRAN_NA,8,2,10.714285714285714,7,85.71428571428571
9,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey monkey,delete a survey,TRAN_NA,4,0,10.333333333333334,3,41.333333333333336
10,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey db,delete a survey,TRAN_NA,4,0,10.333333333333334,3,41.333333333333336
11,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:delete survey from db-->delete survey from db:delete succes message,delete a survey,TRAN_NA,4,1,7.666666666666667,3,30.666666666666668
12,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:survey db,delete a survey,TRAN_NA,6,0,11.4,5,68.4
13,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:survey monkey,delete a survey,TRAN_NA,7,2,10.333333333333334,6,72.33333333333334
14,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:survey database,delete a survey,TRAN_NA,7,2,10.333333333333334,6,72.33333333333334
15,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:redirect survey deletion page,delete a survey,TRAN_NA,8,2,9.571428571428571,7,76.57142857142857
16,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey monkey,delete a survey,TRAN_NA,9,2,10,8,90
17,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey db,delete a survey,TRAN_NA,9,2,10,8,90
18,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:delete succes message,delete a survey,TRAN_NA,9,3,9,8,81
