id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:delete succes message,delete a survey,9,8,0,0,0
2,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey db,delete a survey,9,8,0,0,0
3,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey monkey,delete a survey,9,8,0,0,0
4,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:redirect survey deletion page,delete a survey,8,7,0,0,0
5,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:survey database,delete a survey,7,6,0,0,0
6,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:survey monkey,delete a survey,7,6,0,0,0
7,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey-->check answers under survey:survey db,delete a survey,6,5,0,0,0
8,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:delete survey from db-->delete survey from db:delete succes message,delete a survey,4,3,0,0,0
9,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey db,delete a survey,4,3,0,0,0
10,stl#administrator:confirmation message-->administrator:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey monkey,delete a survey,4,3,0,0,0
11,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:redirect survey deletion page-->redirect survey deletion page:survey list page-->survey list page:check answers under survey,delete a survey,8,7,0,0,0
12,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:delete succes message,delete a survey,7,6,0,0,0
13,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey db,delete a survey,7,6,0,0,0
14,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:confirmation message-->confirmation message:delete survey from db-->delete survey from db:survey monkey,delete a survey,7,6,0,0,0
15,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:survey database,delete a survey,5,4,0,0,0
16,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:confirm message about irreversible operation-->confirm message about irreversible operation:survey monkey,delete a survey,5,4,0,0,0
17,stl#administrator:survey list page-->administrator:survey list page-->survey list page:check answers under survey-->check answers under survey:survey db,delete a survey,4,3,0,0,0
18,stl#administrator:delete succes message-->administrator:delete succes message,delete a survey,2,1,0,0,0
