id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Administrator:empty publish meeting screen->Administrator:empty publish meeting screen,Publish Meeting,2,0,1,0,0
2,stl#Administrator:meeting list and push lish options->Administrator:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:Meetings,Publish Meeting,4,0,3,0,0
3,stl#Administrator:meeting list and push lish options->Administrator:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:empty publish meeting screen,Publish Meeting,4,0,3,0,0
4,stl#Administrator:meeting list and push lish options->Administrator:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:send messages to attendees list->send messages to attendees list:attendee list,Publish Meeting,5,0,3,1,0
5,stl#Administrator:meeting list and push lish options->Administrator:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:attendee list,Publish Meeting,4,0,2,1,0
6,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:Meetings,Publish Meeting,4,0,3,0,0
7,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:Meetings,Publish Meeting,6,0,5,0,0
8,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:empty publish meeting screen,Publish Meeting,6,0,5,0,0
9,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:send messages to attendees list->send messages to attendees list:attendee list,Publish Meeting,7,0,5,1,0
10,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:attendee list,Publish Meeting,6,0,4,1,0
