id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:attendee list,Publish Meeting,CTRL;EXTCLL;DM;EI,6,3,6.2,5,37.2
2,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:send messages to attendees list->send messages to attendees list:attendee list,Publish Meeting,CTRL;EXTCLL;DM;EI,7,3,5.5,6,38.5
3,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:empty publish meeting screen,Publish Meeting,CTRL,6,3,7.6,5,45.599999999999994
4,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:Meetings,Publish Meeting,CTRL,6,3,7.6,5,45.599999999999994
5,stl#Administrator:Administrator's dashboard->Administrator:Administrator's dashboard->Administrator's dashboard:display publish meetings screen->display publish meetings screen:Meetings,Publish Meeting,CTRL,4,2,6.666666666666667,3,26.666666666666668
6,stl#Administrator:meeting list and push lish options->Administrator:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:attendee list,Publish Meeting,CTRL;EXTCLL;DM;EI,4,1,6.666666666666667,3,26.666666666666668
7,stl#Administrator:meeting list and push lish options->Administrator:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:send messages to attendees list->send messages to attendees list:attendee list,Publish Meeting,CTRL;EXTCLL;DM;EI,5,1,5.5,4,27.5
8,stl#Administrator:meeting list and push lish options->Administrator:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:empty publish meeting screen,Publish Meeting,CTRL,4,1,9,3,36
9,stl#Administrator:meeting list and push lish options->Administrator:meeting list and push lish options->meeting list and push lish options:Update meetings status->Update meetings status:Meetings,Publish Meeting,CTRL,4,1,9,3,36
10,stl#Administrator:empty publish meeting screen->Administrator:empty publish meeting screen,Publish Meeting,CTRL,2,1,9,1,18
