id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:add->User:add->add:Update user information->Update user information:Homepage,manage User's info,TRAN_NA,4,2,5.666666666666667,3,22.666666666666668
2,stl#User:add->User:add->add:Update user information->Update user information:Database,manage User's info,TRAN_NA,4,1,6,3,24
3,stl#User:Update->User:Update->Update:Update user information->Update user information:Homepage,manage User's info,TRAN_NA,4,1,8,3,32
4,stl#User:Update->User:Update->Update:Update user information->Update user information:Database,manage User's info,TRAN_NA,4,0,8.333333333333334,3,33.333333333333336
5,stl#User:Manage user button->User:Manage user button->Manage user button:Show all users->Show all users:Update user information->Update user information:Homepage,manage User's info,TRAN_NA,5,2,4.25,4,21.25
6,stl#User:Manage user button->User:Manage user button->Manage user button:Show all users->Show all users:Update user information->Update user information:Database,manage User's info,TRAN_NA,5,1,4.5,4,22.5
7,stl#User:delete->User:delete->delete:Update user information->Update user information:Homepage,manage User's info,TRAN_NA,4,1,5.666666666666667,3,22.666666666666668
8,stl#User:delete->User:delete->delete:Update user information->Update user information:Database,manage User's info,TRAN_NA,4,0,6,3,24
9,stl#User:Add->User:Add->Add:Update user information->Update user information:Homepage,manage User's info,TRAN_NA,4,2,5.666666666666667,3,22.666666666666668
10,stl#User:Add->User:Add->Add:Update user information->Update user information:Database,manage User's info,TRAN_NA,4,1,6,3,24
11,stl#User:update->User:update->update:Update user information->Update user information:Homepage,manage User's info,TRAN_NA,4,1,8,3,32
12,stl#User:update->User:update->update:Update user information->Update user information:Database,manage User's info,TRAN_NA,4,0,8.333333333333334,3,33.333333333333336
13,stl#User:Homepage->User:Homepage,manage User's info,CTRL,2,0,8,1,16
14,stl#User:Delete ->User:Delete ->Delete :Update user information->Update user information:Homepage,manage User's info,TRAN_NA,4,1,5.666666666666667,3,22.666666666666668
15,stl#User:Delete ->User:Delete ->Delete :Update user information->Update user information:Database,manage User's info,TRAN_NA,4,0,6,3,24
