id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,clear local cache,control,2,1,Request new course,Request new course,
2,cache,entity,0,1,Request new course,Request new course,
3,home page,boundary,1,2,Request new course,Request new course,
4,save course information for review,control,2,1,Request new course,Request new course,
5,course information is no t valid message,boundary,0,2,Request new course,Request new course,
6,Log out button,boundary,1,1,Request new course,Request new course,
7,User,actor,3,0,Request new course,Request new course,
