id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#XlogUtils_<init>->XlogUtils_<init>,src,CTRL,2,1,41,1,82
2,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
3,stl#XlogUtils_onProgressChanged->XlogUtils_onProgressChanged,src,CTRL,2,1,41,1,82
4,stl#XlogUtils_onStartTrackingTouch->XlogUtils_onStartTrackingTouch,src,CTRL,2,1,41,1,82
5,stl#XlogUtils_onProgressChanged->XlogUtils_onProgressChanged,src,CTRL,2,1,41,1,82
6,stl#XlogUtils_onStartTrackingTouch->XlogUtils_onStartTrackingTouch,src,CTRL,2,1,41,1,82
7,stl#XlogUtils_onProgressChanged->XlogUtils_onProgressChanged,src,CTRL,2,1,41,1,82
8,stl#XlogUtils_onStopTrackingTouch->XlogUtils_onStopTrackingTouch,src,CTRL,2,1,41,1,82
9,stl#XlogUtils_onStopTrackingTouch->XlogUtils_onStopTrackingTouch,src,CTRL,2,1,41,1,82
10,stl#XlogUtils_onStopTrackingTouch->XlogUtils_onStopTrackingTouch,src,CTRL,2,1,41,1,82
11,stl#XlogUtils_onStartTrackingTouch->XlogUtils_onStartTrackingTouch,src,CTRL,2,1,41,1,82
12,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
13,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
14,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
15,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
16,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
17,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
18,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
19,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
20,stl#XlogUtils_onLongClick->XlogUtils_onLongClick,src,CTRL,2,1,41,1,82
21,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
22,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
23,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
24,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
25,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
26,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
27,stl#XlogUtils_onLongClick->XlogUtils_onLongClick,src,CTRL,2,1,41,1,82
28,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
29,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
30,stl#XlogUtils_onLongClick->XlogUtils_onLongClick,src,CTRL,2,1,41,1,82
31,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
32,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
33,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
34,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
35,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
36,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
37,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
38,stl#XlogUtils_onKey->XlogUtils_onKey,src,CTRL,2,1,41,1,82
39,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
40,stl#XlogUtils_onItemClick->XlogUtils_onItemClick,src,CTRL,2,1,41,1,82
41,stl#XlogUtils_onClick->XlogUtils_onClick,src,CTRL,2,1,41,1,82
