NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
15,Invite friends to group,12,17,0,14,0,1,13,1,0,0,1,1,0,1,11,1,62,4.88,50,42,302.56,0,0,56,12,12,12,12,12,12,12,12.177599999999996,44.6363,23.960099999999997
16,Join/leave group,15,14,0,11,2,4,5,1,0,0,1,1,0,1,14,1,90,4.133333333333334,75,16,372.00000000000006,0,0,53,15,15,15,15,15,15,15,15.221999999999994,52.6162,33.596000000000004
17,Login,4,12,1,8,3,4,0,0,0,1,0,3,2,1,1,3,4.666666666666667,2.4,3.3333333333333335,1,11.200000000000001,0,0,14,4,4,4,4,4,4,4,4.0592,4.3977,4.7147
18,Logout,6,14,1,10,2,4,3,0,0,0,0,1,0,0,5,1,21,2.1333333333333333,15,6,44.8,0,0,20,6,6,6,6,6,6,6,6.0888,6.749099999999999,7.0958000000000006
19,Manage Advertisement,153,41,0,34,13,16,5,2,0,1,2,3,0,3,150,3,569,8.016087516087516,518,158,4561.153796653797,0,0,793,153,153,153,153,153,153,153,155.26439999999988,1178.8583999999992,761.8969000000008
20,Post an update,25,21,0,17,2,13,2,6,0,4,6,25,0,10,0,25,5.8,13.216666666666667,4.8,1.08,76.65666666666667,0,0,84,25,25,25,25,25,25,25,25.370000000000005,159.99959999999996,86.048
21,Send Message,11,20,0,16,2,14,0,0,0,0,0,6,0,0,5,6,9.833333333333334,14.25,8,6.666666666666667,140.125,0,0,51,11,11,11,11,11,11,11,11.162799999999997,61.67,48.45580000000002
22,Send connection request,9,16,1,11,7,2,1,0,0,2,0,2,0,2,7,2,17,1.84,12.5,7,31.28,0,0,32,9,9,9,9,9,9,9,9.133199999999999,9.9711,10.6437
23,Update profile picture,19,25,0,18,10,8,0,0,0,4,0,8,0,4,11,8,12.625,5.926829268292683,10.25,3.375,74.82621951219512,0,0,72,19,19,19,19,19,19,19,19.2812,84.1909,53.353700000000025
24,View sent messages,5,11,0,8,1,7,0,0,0,0,0,2,0,0,3,2,9,5.615384615384615,6.5,0,50.53846153846153,0,0,20,5,5,5,5,5,5,5,5.074,14.057099999999998,9.2635
25,View social feed,7,14,0,11,2,4,5,1,0,0,1,2,0,1,5,2,14,4.190476190476191,10.5,1.5,58.66666666666667,0,0,25,7,7,7,7,7,7,7,7.1036,13.469999999999999,10.799100000000001
26,Write recommendation letter,19,23,1,17,3,13,0,0,0,5,0,15,1,5,4,15,6.4,10.675324675324676,5.133333333333334,3.533333333333333,68.32207792207792,0,0,83,19,19,19,19,19,19,19,19.2812,96.05080000000002,58.69020000000002
