id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:upload choice->User:upload choice->upload choice:upload to my event->upload to my event:my event->my event:display my events->display my events:my events->my events:select an event->select an event:confirm->confirm:confirm upload->confirm upload:photos in the event->photos in the event:failed to upload->failed to upload:result,Upload photo to my event,TRAN_NA,12,0,2.5454545454545454,11,30.545454545454547
2,stl#User:upload choice->User:upload choice->upload choice:upload to my event->upload to my event:my event->my event:display my events->display my events:camera->camera:upload finished->upload finished:result,Upload photo to my event,TRAN_NA,8,0,2,7,16
3,stl#User:upload choice->User:upload choice->upload choice:upload to my event->upload to my event:my event->my event:display my events->display my events:camera->camera:upload finished->upload finished:photos in the event->photos in the event:failed to upload->failed to upload:result,Upload photo to my event,TRAN_NA,10,0,2,9,20
4,stl#User:upload choice->User:upload choice->upload choice:upload to my event->upload to my event:my event->my event:can't access server->can't access server:upload choice->upload choice:upload to my event,Upload photo to my event,TRAN_NA,7,0,2.3333333333333335,6,16.333333333333336
5,stl#User:result->User:result,Upload photo to my event,CTRL,2,0,4,1,8
6,stl#User:result->User:result,Upload photo to my event,EXTCLL,2,0,4,1,8
7,stl#User:result->User:result,Upload photo to my event,INT,2,0,4,1,8
8,stl#User:my events->User:my events->my events:select an event->select an event:confirm->confirm:confirm upload->confirm upload:photos in the event->photos in the event:failed to upload->failed to upload:result,Upload photo to my event,TRAN_NA,8,0,2.857142857142857,7,22.857142857142858
9,stl#User:confirm->User:confirm->confirm:confirm upload->confirm upload:photos in the event->photos in the event:failed to upload->failed to upload:result,Upload photo to my event,TRAN_NA,6,0,2.8,5,16.799999999999997
10,stl#Actor:confirm->Actor:confirm->confirm:confirm upload->confirm upload:photos in the event->photos in the event:failed to upload->failed to upload:result,Upload photo to my event,TRAN_NA,6,0,2.8,5,16.799999999999997
11,stl#Actor:my events->Actor:my events->my events:select an event->select an event:confirm->confirm:confirm upload->confirm upload:photos in the event->photos in the event:failed to upload->failed to upload:result,Upload photo to my event,TRAN_NA,8,0,2.857142857142857,7,22.857142857142858
12,stl#Actor:upload choice->Actor:upload choice->upload choice:upload to my event->upload to my event:my event->my event:display my events->display my events:my events->my events:select an event->select an event:confirm->confirm:confirm upload->confirm upload:photos in the event->photos in the event:failed to upload->failed to upload:result,Upload photo to my event,TRAN_NA,12,0,2.5454545454545454,11,30.545454545454547
13,stl#Actor:upload choice->Actor:upload choice->upload choice:upload to my event->upload to my event:my event->my event:display my events->display my events:camera->camera:upload finished->upload finished:result,Upload photo to my event,TRAN_NA,8,0,2,7,16
14,stl#Actor:upload choice->Actor:upload choice->upload choice:upload to my event->upload to my event:my event->my event:display my events->display my events:camera->camera:upload finished->upload finished:photos in the event->photos in the event:failed to upload->failed to upload:result,Upload photo to my event,TRAN_NA,10,0,2,9,20
15,stl#Actor:upload choice->Actor:upload choice->upload choice:upload to my event->upload to my event:my event->my event:can't access server->can't access server:upload choice->upload choice:upload to my event,Upload photo to my event,TRAN_NA,7,0,2.3333333333333335,6,16.333333333333336
16,stl#Actor:result->Actor:result,Upload photo to my event,CTRL,2,0,4,1,8
17,stl#Actor:result->Actor:result,Upload photo to my event,EXTCLL,2,0,4,1,8
18,stl#Actor:result->Actor:result,Upload photo to my event,INT,2,0,4,1,8
