id,element,useCase,type,component
1,Student:member name in the transcripts,link text to TBM,boundary,membernameinthetranscripts
2,Student:video frame,link text to TBM,boundary,videoframe
3,Student:error message for not statistics,link text to TBM,boundary,Statistics
4,Student:genealogy statistics,link text to TBM,boundary,Statistics
5,display genealogy statistics:calculate genealogy statisticss,link text to TBM,boundary,Statistics
6,display genealogy statistics:circle identification in video,link text to TBM,boundary,Statistics
7,member name in the transcripts:display genealogy statistics,link text to TBM,boundary,Statistics
8,calculate genealogy statisticss:genealogy statistics,link text to TBM,boundary,Statistics
9,stl#Student:member name in the transcripts,link text to TBM,Stimulus,undefined
10,stl#Student:video frame,link text to TBM,Stimulus,undefined
11,stl#Student:error message for not statistics,link text to TBM,Stimulus,undefined
12,stl#Student:genealogy statistics,link text to TBM,Stimulus,undefined
