id,element,useCase,type,component
1,User:Homepage,view student's name,control,Homepage
2,User:Choose a student,view student's name,control,Accessallstudentinformation
3,User:choose a student,view student's name,control,Accessallstudentinformation
4,User:View student page,view student's name,control,Homepage
5,Choose a student:Display student page,view student's name,control,Accessallstudentinformation
6,Display student page:Homepage,view student's name,control,Homepage
7,View student page:Display student page,view student's name,control,Accessallstudentinformation
8,choose a student:Display student page,view student's name,control,Accessallstudentinformation
9,stl#User:Homepage,view student's name,Stimulus,undefined
10,stl#User:Choose a student,view student's name,Stimulus,undefined
11,stl#User:choose a student,view student's name,Stimulus,undefined
12,stl#User:View student page,view student's name,Stimulus,undefined
