id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:password reset page->User:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:reset success message,reset case,TRAN_NA,5,1,4.25,4,21.25
2,stl#User:password reset page->User:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:case manage page,reset case,TRAN_NA,5,1,4.5,4,22.5
3,stl#User:password reset page->User:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:User information,reset case,TRAN_NA,5,1,5.5,4,27.5
4,stl#User:password reset page->User:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:validate fail message,reset case,TRAN_NA,4,1,3.6666666666666665,3,14.666666666666666
5,stl#User:unauthorized action information->User:unauthorized action information,reset case,CTRL,2,0,6,1,12
6,stl#User:case manage page->User:case manage page,reset case,CTRL;EXTCLL;INT,2,1,2,1,4
7,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:unauthorized action information,reset case,CTRL,4,0,5,3,20
8,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:reset success message,reset case,TRAN_NA,8,3,4.714285714285714,7,37.714285714285715
9,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:case manage page,reset case,TRAN_NA,8,3,4.857142857142857,7,38.857142857142854
10,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:User information,reset case,TRAN_NA,8,3,5.428571428571429,7,43.42857142857143
11,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:validate fail message,reset case,TRAN_NA,7,3,4.5,6,31.5
12,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:User information,reset case,CTRL,4,0,5,3,20
13,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:unauthorized action information,reset case,CTRL,4,0,5,3,20
14,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:reset success message,reset case,TRAN_NA,8,3,4.714285714285714,7,37.714285714285715
15,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:case manage page,reset case,TRAN_NA,8,3,4.857142857142857,7,38.857142857142854
16,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:update the password to datebase->update the password to datebase:User information,reset case,TRAN_NA,8,3,5.428571428571429,7,43.42857142857143
17,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:return password reset page->return password reset page:password reset page->password reset page:Validate the information from password reset page->Validate the information from password reset page:validate fail message,reset case,TRAN_NA,7,3,4.5,6,31.5
18,stl#User:"reset password" button->User:"reset password" button->"reset password" button:validate the role of user->validate the role of user:User information,reset case,CTRL,4,0,5,3,20
19,stl#User:validate fail message->User:validate fail message,reset case,CTRL;EXTCLL;INT,2,0,2,1,4
