id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,no order history page,boundary,0,2,View order history,View order history,
2,order history list,boundary,0,2,View order history,View order history,
3,order,entity,0,1,View order history,View order history,
4,retrieve order history,control,3,1,View order history,View order history,
5,Order history button,boundary,1,1,View order history,View order history,
6,User,actor,3,0,View order history,View order history,
