NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add Employees,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,2.8333333333333335,12,2,42.5,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,6.198,4.4409
2,Add New Product,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,2.8333333333333335,12,1,42.5,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,6.198,4.4409
3,Approve Timesheets,8,14,0,4,1,3,0,0,0,1,0,1,0,1,7,1,50,3.9523809523809526,42,17,197.61904761904762,8,0,24,8,8,6,3.6300000000000003,9.370000000000001,0,0,8.1184,29.654099999999996,18.7119
4,Create ADP-compatible file,5,13,0,3,1,2,0,0,0,1,0,1,0,1,4,1,31,4.038461538461538,26,11,125.1923076923077,0,0,20,5,5,5,2.97,6.03,0,0,5.074,19.1966,12.267999999999999
5,Create a Transaction,3,8,0,2,1,1,0,0,0,1,0,1,0,1,2,1,13,3.5,10,1,45.5,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,6.198,3.6429
6,Delete Employees,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.0833333333333335,12,2,46.25,0,0,12,3,3,3,1.6500000000000001,3.35,0,0,3.0443999999999996,6.1979999999999995,4.4409
7,Delete Product,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.0833333333333335,12,1,46.25,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,6.198,4.4409
8,Edit Employees,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.0833333333333335,12,2,46.25,0,0,12,3,3,3,1.6500000000000001,3.35,0,0,3.0443999999999996,6.1979999999999995,4.4409
9,Edit Product Information,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.0833333333333335,12,3,46.25,0,0,12,3,3,3,1.6500000000000001,3.35,0,0,3.0443999999999996,6.1979999999999995,4.4409
10,Edit Product Quantity,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.0833333333333335,12,3,46.25,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,6.198,4.4409
11,Edit Timesheet,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.0833333333333335,12,4,46.25,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,6.198,4.4409
12,Generate Reports,3,9,0,4,1,3,0,0,0,1,0,1,0,1,2,1,15,2.5,12,5,37.5,0,0,12,3,3,3,1.6500000000000001,3.35,0,0,3.0443999999999996,6.1979999999999995,4.4409
13,Log-in,3,9,0,3,1,2,0,0,0,1,0,1,0,1,2,1,15,3.5833333333333335,12,4,53.75,0,0,12,3,3,3,2.31,4.69,0,0,3.0443999999999996,10.0807,4.4409
14,Log-out,2,8,0,3,1,2,0,0,0,1,0,1,0,1,1,1,8,2.3333333333333335,6,2,18.666666666666668,0,0,8,2,2,2,0.99,2.0100000000000002,0,0,2.0296,3.0846999999999998,2.3811
15,Modify Reports,3,8,0,3,1,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,5,36.4,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,4.3621,3.6429
16,Review Timesheets,16,18,0,4,1,3,0,0,0,2,0,2,0,2,14,2,73,6.138461538461539,65,38,448.10769230769233,0,5,74,16,15,16,12.220000000000002,22.780000000000005,0,0,16.236799999999995,108.40199999999997,83.46080000000002
17,Submit Timesheet Information,4,10,0,4,1,2,1,0,0,1,0,1,0,1,3,1,19,2.6,15,8,49.4,4,5,8,4,3,3,1.33,0.67,2.34,2.66,4.0592,7.1703,5.5602
18,View Employees,3,8,0,3,1,2,0,0,0,2,0,3,0,2,0,3,4.333333333333333,3,3.3333333333333335,1.3333333333333333,13,0,5,8,3,2,3,1.33,0.67,0,0,3.0443999999999996,5.2613,3.5953999999999997
19,View Products,3,8,0,3,1,2,0,0,0,2,0,3,0,2,0,3,4.333333333333333,3,3.3333333333333335,1.3333333333333333,13,0,5,8,3,2,3,1.33,0.67,0,0,3.0443999999999996,5.2613,3.5953999999999997
