id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
15,User:ADP format saving page-->ADP format saving page:Update datebase-->Update datebase:Create APD formate-->Create APD formate:Timesheet select page-->Timesheet select page:Validate entries-->Validate entries:Give Saving confirmation-->Give Saving confirmation:Update datebase-->Update datebase:Create APD formate,EQ,3,8,2,6,0,boundary->control->control->boundary->control->control->control->control
16,User:Catagory page-->Catagory page:Validate values-->Validate values:Update database-->Update database:Homepage,EQ,1,4,2,2,0,boundary->control->control->boundary
17,User:Catagory page-->Catagory page:Validate values-->Validate values:Update database-->Update database:Catagory page-->Catagory page:Validate values,EQ,0,5,2,3,0,boundary->control->control->boundary->control
18,User:Delete catagory select page-->Delete catagory select page:Validate values-->Validate values:Update the database-->Update the database:Display update confirmation-->Display update confirmation:Homepage,EQ,1,5,2,3,0,boundary->control->control->control->boundary
19,User:Delete catagory select page-->Delete catagory select page:Validate values-->Validate values:Update the database-->Update the database:Display update confirmation-->Display update confirmation:Delete catagory select page-->Delete catagory select page:Validate values,EQ,1,6,2,4,0,boundary->control->control->control->boundary->control
20,User:Edit catagory select page-->Edit catagory select page:Validate values-->Validate values:Update the database-->Update the database:Display update confirmation-->Display update confirmation:Edit catagory select page-->Edit catagory select page:Validate values,EQ,1,6,2,4,0,boundary->control->control->control->boundary->control
21,User:Edit catagory select page-->Edit catagory select page:Validate values-->Validate values:Update the database-->Update the database:Display update confirmation-->Display update confirmation:Homepage,EQ,1,5,2,3,0,boundary->control->control->control->boundary
22,User:Product select page-->Product select page:Validate values-->Validate values:Update database-->Update database:Display update information-->Display update information:Product select page-->Product select page:Validate values,EQ,1,6,2,4,0,boundary->control->control->control->boundary->control
23,User:Product select page-->Product select page:Validate values-->Validate values:Update database-->Update database:Display update information-->Display update information:Homepage,EQ,2,5,2,3,0,boundary->control->control->control->boundary
24,User: Product select page--> Product select page:Validate values-->Validate values:Update database-->Update database:Display update information-->Display update information:Homepage,EQ,2,5,2,3,0,boundary->control->control->control->boundary
25,User: Product select page--> Product select page:Validate values-->Validate values:Update database-->Update database:Display update information-->Display update information: Product select page--> Product select page:Validate values,EQ,1,6,2,4,0,boundary->control->control->control->boundary->control
26,User:Catageory select page-->Catageory select page:Validate values-->Validate values:Update database-->Update database:Display update information-->Display update information:Homepage,EQ,2,5,2,3,0,boundary->control->control->control->boundary
27,User:Catageory select page-->Catageory select page:Validate values-->Validate values:Update database-->Update database:Display update information-->Display update information:Catageory select page-->Catageory select page:Validate values,EQ,2,6,2,4,0,boundary->control->control->control->boundary->control
28,User:Catagory page-->Catagory page:Validate criteria-->Validate criteria:Check the database for matching records-->Check the database for matching records:Display the generated report -->Display the generated report :Homepage,EQ,2,5,2,3,0,boundary->control->control->control->boundary
29,User:Catagory page-->Catagory page:Validate criteria-->Validate criteria:Check the database for matching records-->Check the database for matching records:Display the generated report -->Display the generated report :Catagory page-->Catagory page:Validate criteria,EQ,3,6,2,4,0,boundary->control->control->control->boundary->control
30,User:login page-->login page:validate password and username-->validate password and username:redirect to home page-->redirect to home page:display the error message for login-->display the error message for login:login page-->login page:validate password and username,EQ,2,6,3,3,0,boundary->control->boundary->control->boundary->control
31,User:login page-->login page:validate password and username-->validate password and username:redirect to home page-->redirect to home page:display the error message for login-->display the error message for login:Homepage,EQ,2,5,3,2,0,boundary->control->boundary->control->boundary
32,User:logout page-->logout page:Log out and  terminate the session
-->Log out and  terminate the session
:Validate username and password-->Validate username and password:Notify the user has logged out 
-->Notify the user has logged out 
:Homepage,EQ,2,5,2,3,0,boundary->control->control->control->boundary
33,User:  Category select page-->  Category select page:Validate new format-->Validate new format:display  invalid input -->display  invalid input :Homepage,EQ,2,4,2,2,0,boundary->control->control->boundary
34,User:  Category select page-->  Category select page:Validate new format-->Validate new format:display  invalid input -->display  invalid input :  Category select page-->  Category select page:Validate new format,EQ,3,5,2,3,0,boundary->control->control->boundary->control
35,User:ADP format  saving page-->ADP format  saving page:Update database-->Update database:Create ADP format file-->Create ADP format file:Homepage,EO,1,4,1,3,0,control->control->control->boundary
36,User:ADP format  saving page-->ADP format  saving page:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file,EQ,3,8,1,7,0,control->control->control->boundary->control->control->control->control
37,User:ADP format  saving page-->ADP format  saving page:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:timesheet select page-->timesheet select page:Validate entries,EQ,4,9,2,7,0,control->control->control->boundary->control->control->control->boundary->control
38,User:ADP format  saving page-->ADP format  saving page:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file,EQ,6,12,2,10,0,control->control->control->boundary->control->control->control->boundary->control->control->control->control
39,User:ADP format  saving page-->ADP format  saving page:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:Homepage,EQ,4,8,2,6,0,control->control->control->boundary->control->control->control->boundary
40,User:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file-->Create ADP format file:Homepage,EQ,4,6,2,4,0,boundary->control->control->control->control->boundary
41,User:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entry,EQ,4,7,2,5,0,boundary->control->control->control->control->boundary->control
42,User:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:timesheet select page-->timesheet select page:Validate entries,EQ,7,11,3,8,0,boundary->control->control->control->control->boundary->control->control->control->boundary->control
43,User:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:timesheet select page-->timesheet select page:Validate entry,EQ,7,11,3,8,0,boundary->control->control->control->control->boundary->control->control->control->boundary->control
44,User:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:Homepage,EQ,7,10,3,7,0,boundary->control->control->control->control->boundary->control->control->control->boundary
45,User:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:timesheet select page-->timesheet select page:Validate entries,EQ,4,6,2,4,0,boundary->control->control->control->boundary->control
46,User:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file-->Create ADP format file:Homepage,EQ,7,10,3,7,0,boundary->control->control->control->boundary->control->control->control->control->boundary
47,User:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entries,EQ,7,11,3,8,0,boundary->control->control->control->boundary->control->control->control->control->boundary->control
48,User:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:timesheet select page-->timesheet select page:Validate entry-->Validate entry:Display saving information-->Display saving information:Update database-->Update database:Create ADP format file-->Create ADP format file:timesheet select page-->timesheet select page:Validate entry,EQ,7,11,3,8,0,boundary->control->control->control->boundary->control->control->control->control->boundary->control
49,User:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving information-->Display saving information:Update database-->Update database:Homepage,EQ,4,5,2,3,0,boundary->control->control->control->boundary
50,User:timesheet select page-->timesheet select page:Validate entries-->Validate entries:timesheet db,EI,1,3,0,1,2,entity->control->entity
51,User:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving confirmation -->Display saving confirmation :Update database-->Update database:timesheet select page-->timesheet select page:Validate entries,EQ,4,6,0,4,2,entity->control->control->control->entity->control
52,User:timesheet select page-->timesheet select page:Validate entries-->Validate entries:Display saving confirmation -->Display saving confirmation :Update database-->Update database:Homepage,EO,3,5,1,3,1,entity->control->control->control->boundary
53,User:Select view employee page-->Select view employee page:Select employee data -->Select employee data :Display employees information page-->Display employees information page:Homepage,EO,2,4,1,3,0,control->control->control->boundary
54,User:Select view employee page-->Select view employee page:Select employee data -->Select employee data :Display employees information page-->Display employees information page:Select view employee page-->Select view employee page:Select employee data ,EQ,2,5,0,5,0,control->control->control->control->control
55,User:Product view page-->Product view page:Select product data -->Select product data :Display product information-->Display product information:Homepage,EO,2,4,1,3,0,control->control->control->boundary
56,User:Product view page-->Product view page:Select product data -->Select product data :Display product information-->Display product information:Product view page-->Product view page:Select product data ,EQ,2,5,0,5,0,control->control->control->control->control
