id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management,Add User,4,0,3,0,0
2,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:site list,Add User,6,1,4,0,0
3,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:Display usc Id empty error,Add User,8,0,7,0,0
4,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:USC ID existing error,Add User,8,0,7,0,0
5,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,11,2,8,0,0
6,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:success message,Add User,10,1,8,0,0
7,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:error lert about confliect,Add User,9,1,7,0,0
8,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,12,3,8,0,0
9,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,11,2,8,0,0
10,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:error lert about confliect,Add User,10,2,7,0,0
11,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:display invalid email format,Add User,8,0,7,0,0
12,stl#User:Display usc Id empty error->User:Display usc Id empty error,Add User,2,0,1,0,0
13,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:Display usc Id empty error,Add User,4,0,3,0,0
14,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:USC ID existing error,Add User,4,0,3,0,0
15,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,7,2,4,0,0
16,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:success message,Add User,6,1,4,0,0
17,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:error lert about confliect,Add User,5,1,3,0,0
18,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,8,3,4,0,0
19,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,7,2,4,0,0
20,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:error lert about confliect,Add User,6,2,3,0,0
21,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:display invalid email format,Add User,4,0,3,0,0
22,stl#User:empty announcement form->User:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,6,3,2,0,0
23,stl#User:empty announcement form->User:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,5,2,2,0,0
24,stl#User:empty announcement form->User:empty announcement form->empty announcement form:add user into db->add user into db:error lert about confliect,Add User,4,2,1,0,0
25,stl#User:USC ID existing error->User:USC ID existing error,Add User,2,0,1,0,0
26,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:site list,Add User,4,1,2,0,0
27,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:Display usc Id empty error,Add User,6,0,5,0,0
28,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:USC ID existing error,Add User,6,0,5,0,0
29,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,9,2,6,0,0
30,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:success message,Add User,8,1,6,0,0
31,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:error lert about confliect,Add User,7,1,5,0,0
32,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,10,3,6,0,0
33,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,9,2,6,0,0
34,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:error lert about confliect,Add User,8,2,5,0,0
35,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:display invalid email format,Add User,6,0,5,0,0
36,stl#User:success message->User:success message,Add User,2,0,1,0,0
37,stl#User:error lert about confliect->User:error lert about confliect,Add User,2,0,1,0,0
38,stl#User:display invalid email format->User:display invalid email format,Add User,2,0,1,0,0
