id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Scenario Page->store answers as cookie->calculate response statistics->answer statistics page,EQ,CTRL|INT,5,undefined,2,0,1,Take Team Scenario Quiz,Take Team Scenario Quiz
2,User->Scenario Page->store answers as cookie->Cookie,EI,CTRL|DM|EI,4,undefined,1,1,1,Take Team Scenario Quiz,Take Team Scenario Quiz
