id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Event Screen->User:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,6,5,16.666666666666668,3,100
2,stl#User:Event Screen->User:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Photo Collection,Delete Photos in Event if Owner,TRAN_NA,7,6,19.333333333333332,3,135.33333333333331
3,stl#User:Event Screen->User:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Handle Photo Deletion,Delete Photos in Event if Owner,TRAN_NA,9,8,24.666666666666668,3,222
4,stl#User:Event Screen->User:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,9,8,26.333333333333332,3,237
5,stl#User:Event Screen->User:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Event,Delete Photos in Event if Owner,TRAN_NA,7,6,16,3,112
6,stl#User:Event Screen->User:Event Screen->Event Screen:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,3,2,8,2,24
7,stl#User:Delete Photo Model->User:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,3,2,26,1,78
8,stl#User:Delete Photo Model->User:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Photo Collection,Delete Photos in Event if Owner,TRAN_NA,4,3,17,2,68
9,stl#User:Delete Photo Model->User:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Handle Photo Deletion,Delete Photos in Event if Owner,TRAN_NA,6,5,25,2,150
10,stl#User:Delete Photo Model->User:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,6,5,27.5,2,165
11,stl#User:Delete Photo Model->User:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Event,Delete Photos in Event if Owner,TRAN_NA,4,3,8,3,32
12,stl#Actor:Delete Photo Model->Actor:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,3,2,26,1,78
13,stl#Actor:Delete Photo Model->Actor:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Photo Collection,Delete Photos in Event if Owner,TRAN_NA,4,3,17,2,68
14,stl#Actor:Delete Photo Model->Actor:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Handle Photo Deletion,Delete Photos in Event if Owner,TRAN_NA,6,5,25,2,150
15,stl#Actor:Delete Photo Model->Actor:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,6,5,27.5,2,165
16,stl#Actor:Delete Photo Model->Actor:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Event,Delete Photos in Event if Owner,TRAN_NA,4,3,8,3,32
17,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,6,5,16.666666666666668,3,100
18,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Photo Collection,Delete Photos in Event if Owner,TRAN_NA,7,6,19.333333333333332,3,135.33333333333331
19,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Handle Photo Deletion,Delete Photos in Event if Owner,TRAN_NA,9,8,24.666666666666668,3,222
20,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,9,8,26.333333333333332,3,237
21,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Event,Delete Photos in Event if Owner,TRAN_NA,7,6,16,3,112
22,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,3,2,8,2,24
