id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Email protocol,actor,0,1,Admin email vendor,Admin email vendor,
2,send email,control,1,1,Admin email vendor,Admin email vendor,
3,vendor,entity,0,1,Admin email vendor,Admin email vendor,
4,query vendor email,control,2,1,Admin email vendor,Admin email vendor,
5,list of vendors,boundary,1,1,Admin email vendor,Admin email vendor,
6,Admin,actor,1,0,Admin email vendor,Admin email vendor,
