id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Admin->list of vendors->query vendor email->vendor,EI,CTRL|DM|EI,4,undefined,1,1,1,Admin email vendor,Admin email vendor
2,Admin->list of vendors->query vendor email->send email->Email protocol,FUNC_NA,CTRL|EXTIVK,5,undefined,2,0,2,Admin email vendor,Admin email vendor
