id,path,functional,transactional,path_length,diagram,useCase
1,contractor->players tab->query crawling list of players->all players list,EQ,CTRL|INT,undefined,Schedule player crawl,Schedule player crawl
2,contractor->players tab->query crawling list of players->player,EI,CTRL|DM|EI,undefined,Schedule player crawl,Schedule player crawl
3,contractor->all players list->add player to scheduling list->schedule,EI,CTRL|DM|EI,undefined,Schedule player crawl,Schedule player crawl
4,contractor->all players list->add player to scheduling list->schedule success message,EQ,CTRL|INT,undefined,Schedule player crawl,Schedule player crawl
