id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,display error message,control,1,1,Assign gateways names,Assign gateways names,
2,Error message when saving name,boundary,0,2,Assign gateways names,Assign gateways names,
3,save gateway name to DB,control,2,1,Assign gateways names,Assign gateways names,
4,gateway name edit page,boundary,1,2,Assign gateways names,Assign gateways names,
5,gateway,entity,0,2,Assign gateways names,Assign gateways names,
6,popup gateway name edit page,control,2,1,Assign gateways names,Assign gateways names,
7,list of gateway,boundary,1,1,Assign gateways names,Assign gateways names,
8,User,actor,3,0,Assign gateways names,Assign gateways names,
