id,path,functional,transactional,path_length,diagram,useCase
1,Admin->Delete confirmation dialog->delete course->send email to attendees->Email protocol,FUNC_NA,CTRL|EXTIVK,undefined,Delete course,Delete course
2,Admin->Delete confirmation dialog->delete course->send email to attendees->delete success message,EQ,CTRL|INT,undefined,Delete course,Delete course
3,Admin->Delete confirmation dialog->delete course->course,EI,CTRL|DM|EI,undefined,Delete course,Delete course
4,Admin->delete course button->show delete confirmation box->Delete confirmation dialog,EQ,CTRL|INT,undefined,Delete course,Delete course
