id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
43,Administrator:meeting information screen-->meeting information screen:verify attendee list-->verify attendee list:save user info-->save user info:meeting info,EI,1,4,2,2,0,boundary->boundary->control->control
44,Administrator:meeting information screen-->meeting information screen:verify attendee list-->verify attendee list:Information invalid,EI,1,3,2,1,0,boundary->boundary->control
45,Administrator:Edit meeting option-->Edit meeting option:display meetings screen-->display meetings screen:meeting information screen-->meeting information screen:verify attendee list-->verify attendee list:save user info-->save user info:meeting info,EQ,2,6,3,3,0,boundary->control->boundary->boundary->control->control
46,Administrator:Edit meeting option-->Edit meeting option:display meetings screen-->display meetings screen:meeting information screen-->meeting information screen:verify attendee list-->verify attendee list:Information invalid,EQ,2,5,3,2,0,boundary->control->boundary->boundary->control
47,Administrator:Edit meeting option-->Edit meeting option:display meetings screen-->display meetings screen:meeting,EQ,2,3,2,1,0,boundary->control->boundary
48,Administrator:Information invalid,EQ,1,1,0,1,0,control
49,Administrator:invalid user info toast,EQ,1,1,0,1,0,control
50,Administrator:Edit project screen-->Edit project screen:Verify default user list-->Verify default user list:invalid user info toast,EO,0,3,0,2,1,entity->control->control
51,Administrator:Edit project screen-->Edit project screen:Verify default user list-->Verify default user list:save project info-->save project info:project,EI,2,4,0,1,3,entity->control->entity->entity
52,Administrator:Edit project option-->Edit project option:display edit project screen-->display edit project screen:meeting,EO,2,3,1,0,2,entity->entity->boundary
53,Administrator:Edit project option-->Edit project option:display edit project screen-->display edit project screen:Edit project screen-->Edit project screen:Verify default user list-->Verify default user list:invalid user info toast,EO,1,5,0,2,3,entity->entity->entity->control->control
54,Administrator:Edit project option-->Edit project option:display edit project screen-->display edit project screen:Edit project screen-->Edit project screen:Verify default user list-->Verify default user list:save project info-->save project info:project,EI,3,6,0,1,5,entity->entity->entity->control->entity->entity
55,Administrator:no meeting error page,EQ,1,1,1,0,0,boundary
56,Administrator:Meeting list-->Meeting list:export meeting-->export meeting:pdf,EI,3,3,2,0,1,boundary->boundary->entity
57,Administrator:Meeting list-->Meeting list:export meeting-->export meeting:meetings,EQ,3,3,3,0,0,boundary->boundary->boundary
58,Administrator:generate meeting log-->generate meeting log:query meetings by project-->query meetings by project:no meeting error page,EQ,0,3,3,0,0,boundary->boundary->boundary
59,Administrator:generate meeting log-->generate meeting log:query meetings by project-->query meetings by project:meetings,EQ,0,3,3,0,0,boundary->boundary->boundary
60,Administrator:generate meeting log-->generate meeting log:query meetings by project-->query meetings by project:Meeting list-->Meeting list:export meeting-->export meeting:pdf,EI,2,5,4,0,1,boundary->boundary->boundary->boundary->entity
61,Administrator:generate meeting log-->generate meeting log:query meetings by project-->query meetings by project:Meeting list-->Meeting list:export meeting-->export meeting:meetings,EQ,2,5,5,0,0,boundary->boundary->boundary->boundary->boundary
62,User:general user dashboard,EQ,0,1,0,1,0,control
63,User:Select project page-->Select project page:retrieve project information-->retrieve project information:project info,EI,2,3,1,2,0,boundary->control->control
64,User:Select project page-->Select project page:retrieve project information-->retrieve project information:Administrator dashboard,EI,1,3,1,2,0,boundary->control->control
65,User:Login Error Page,EQ,0,1,1,0,0,boundary
66,User:Login page-->Login page:verify login information-->verify login information:user info,EI,0,3,1,2,0,boundary->control->control
67,User:Login page-->Login page:verify login information-->verify login information:general user dashboard,EI,0,3,1,2,0,boundary->control->control
68,User:Login page-->Login page:verify login information-->verify login information:Select project page-->Select project page:retrieve project information-->retrieve project information:project info,EQ,2,5,2,3,0,boundary->control->boundary->control->control
69,User:Login page-->Login page:verify login information-->verify login information:Select project page-->Select project page:retrieve project information-->retrieve project information:Administrator dashboard,EQ,1,5,2,3,0,boundary->control->boundary->control->control
70,User:Login page-->Login page:verify login information-->verify login information:Login Error Page,EQ,1,3,2,1,0,boundary->control->boundary
71,User:Administrator dashboard,EQ,0,1,0,1,0,control
72,Administrator:Administrator's dashboard-->Administrator's dashboard:display publish meetings screen-->display publish meetings screen:meeting list and push lish options-->meeting list and push lish options:Update meetings status-->Update meetings status:attendee list,EO,3,5,3,2,0,control->control->boundary->boundary->boundary
73,Administrator:Administrator's dashboard-->Administrator's dashboard:display publish meetings screen-->display publish meetings screen:meeting list and push lish options-->meeting list and push lish options:Update meetings status-->Update meetings status:send messages to attendees list-->send messages to attendees list:attendee list,EO,3,6,4,2,0,control->control->boundary->boundary->boundary->boundary
74,Administrator:Administrator's dashboard-->Administrator's dashboard:display publish meetings screen-->display publish meetings screen:meeting list and push lish options-->meeting list and push lish options:Update meetings status-->Update meetings status:empty publish meeting screen,EQ,3,5,2,3,0,control->control->boundary->boundary->control
75,Administrator:Administrator's dashboard-->Administrator's dashboard:display publish meetings screen-->display publish meetings screen:meeting list and push lish options-->meeting list and push lish options:Update meetings status-->Update meetings status:Meetings,EO,4,5,3,2,0,control->control->boundary->boundary->boundary
76,Administrator:Administrator's dashboard-->Administrator's dashboard:display publish meetings screen-->display publish meetings screen:Meetings,EO,2,3,1,2,0,control->control->boundary
77,Administrator:meeting list and push lish options-->meeting list and push lish options:Update meetings status-->Update meetings status:attendee list,EQ,2,3,3,0,0,boundary->boundary->boundary
78,Administrator:meeting list and push lish options-->meeting list and push lish options:Update meetings status-->Update meetings status:send messages to attendees list-->send messages to attendees list:attendee list,EQ,2,4,4,0,0,boundary->boundary->boundary->boundary
79,Administrator:meeting list and push lish options-->meeting list and push lish options:Update meetings status-->Update meetings status:empty publish meeting screen,EI,2,3,2,1,0,boundary->boundary->control
80,Administrator:meeting list and push lish options-->meeting list and push lish options:Update meetings status-->Update meetings status:Meetings,EQ,3,3,3,0,0,boundary->boundary->boundary
81,Administrator:empty publish meeting screen,EQ,1,1,0,1,0,control
82,User:Task list with comment box-->Task list with comment box:add comment-->add comment:send notification-->send notification:notification,EQ,0,4,0,4,0,control->control->control->control
83,User:Task list with comment box-->Task list with comment box:add comment-->add comment:comment,EQ,1,3,0,3,0,control->control->control
84,Administrator:meeting publish button-->meeting publish button:publish meeting-->publish meeting:send notification-->send notification:notification,EI,2,4,2,2,0,boundary->boundary->control->control
85,Administrator:meeting publish button-->meeting publish button:publish meeting-->publish meeting:meeting,EQ,3,3,3,0,0,boundary->boundary->boundary
86,User:notification of successful registration,EQ,0,1,1,0,0,boundary
87,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:user info,EI,2,6,4,2,0,boundary->boundary->boundary->boundary->control->control
88,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:notification of successful registration,EQ,1,6,5,1,0,boundary->boundary->boundary->boundary->control->boundary
89,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:View user registration info-->View user registration info:approve user registration-->approve user registration:user info,EI,1,8,4,4,0,boundary->boundary->boundary->boundary->control->control->control->control
90,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:User info already created,EI,1,6,4,2,0,boundary->boundary->boundary->boundary->control->control
91,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:Notification of unsuccessful registration,EQ,1,6,5,1,0,boundary->boundary->boundary->boundary->control->boundary
92,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:Display error message-->Display error message:Invalid information,EI,2,7,4,3,0,boundary->boundary->boundary->boundary->control->control->control
93,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:save user info for admin-->save user info for admin:user info,EI,2,5,3,2,0,boundary->boundary->boundary->control->control
94,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:save user info for admin-->save user info for admin:notification of successful registration,EQ,1,5,4,1,0,boundary->boundary->boundary->control->boundary
95,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:save user info for admin-->save user info for admin:View user registration info-->View user registration info:approve user registration-->approve user registration:user info,EI,1,7,3,4,0,boundary->boundary->boundary->control->control->control->control
96,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:save user info for admin-->save user info for admin:User info already created,EI,1,5,3,2,0,boundary->boundary->boundary->control->control
97,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:save user info for admin-->save user info for admin:Notification of unsuccessful registration,EQ,1,5,4,1,0,boundary->boundary->boundary->control->boundary
98,User:Login Page-->Login Page:open sign up page-->open sign up page:sign up page-->sign up page:save user info for admin-->save user info for admin:Display error message-->Display error message:Invalid information,EI,2,6,3,3,0,boundary->boundary->boundary->control->control->control
99,User:User info already created,EQ,0,1,0,1,0,control
100,User:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:user info,EI,2,4,2,2,0,boundary->boundary->control->control
101,User:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:notification of successful registration,EQ,1,4,3,1,0,boundary->boundary->control->boundary
102,User:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:View user registration info-->View user registration info:approve user registration-->approve user registration:user info,EI,1,6,2,4,0,boundary->boundary->control->control->control->control
103,User:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:User info already created,EI,1,4,2,2,0,boundary->boundary->control->control
104,User:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:Notification of unsuccessful registration,EQ,1,4,3,1,0,boundary->boundary->control->boundary
105,User:sign up page-->sign up page:select admin option-->select admin option:save user info for admin-->save user info for admin:Display error message-->Display error message:Invalid information,EI,2,5,2,3,0,boundary->boundary->control->control->control
106,User:sign up page-->sign up page:save user info for admin-->save user info for admin:user info,EI,2,3,1,2,0,boundary->control->control
107,User:sign up page-->sign up page:save user info for admin-->save user info for admin:notification of successful registration,EQ,1,3,2,1,0,boundary->control->boundary
108,User:sign up page-->sign up page:save user info for admin-->save user info for admin:View user registration info-->View user registration info:approve user registration-->approve user registration:user info,EI,1,5,1,4,0,boundary->control->control->control->control
109,User:sign up page-->sign up page:save user info for admin-->save user info for admin:User info already created,EI,1,3,1,2,0,boundary->control->control
110,User:sign up page-->sign up page:save user info for admin-->save user info for admin:Notification of unsuccessful registration,EQ,1,3,2,1,0,boundary->control->boundary
111,User:sign up page-->sign up page:save user info for admin-->save user info for admin:Display error message-->Display error message:Invalid information,EI,2,4,1,3,0,boundary->control->control->control
112,User:Invalid information,EQ,0,1,0,1,0,control
113,User:Notification of unsuccessful registration,EQ,0,1,1,0,0,boundary
114,Admin:View user registration info-->View user registration info:approve user registration-->approve user registration:user info,EQ,0,3,0,3,0,control->control->control
115,User:asigned task list-->asigned task list:open comment input page-->open comment input page:comment input page-->comment input page:submit comment-->submit comment:notification,EI,0,5,1,3,1,boundary->control->control->control->entity
116,User:asigned task list-->asigned task list:open comment input page-->open comment input page:comment input page-->comment input page:submit comment-->submit comment:error for too long comment,EI,0,5,1,4,0,boundary->control->control->control->control
117,User:asigned task list-->asigned task list:open comment input page-->open comment input page:comment input page-->comment input page:submit comment-->submit comment:comment,EI,0,5,1,4,0,boundary->control->control->control->control
118,User:comment input page-->comment input page:submit comment-->submit comment:notification,EI,0,3,0,2,1,control->control->entity
119,User:comment input page-->comment input page:submit comment-->submit comment:error for too long comment,EQ,0,3,0,3,0,control->control->control
120,User:comment input page-->comment input page:submit comment-->submit comment:comment,EQ,0,3,0,3,0,control->control->control
121,User:error for too long comment,EQ,0,1,0,1,0,control
122,Administrator:Display pending tasks button-->Display pending tasks button:Query task list-->Query task list:Task,EQ,1,3,3,0,0,boundary->boundary->boundary
123,Administrator:Display pending tasks button-->Display pending tasks button:Query task list-->Query task list:pending tasks screen-->pending tasks screen:query detail of task and assignee.-->query detail of task and assignee.:Task,EQ,1,5,4,1,0,boundary->boundary->control->boundary->boundary
124,Administrator:Display pending tasks button-->Display pending tasks button:Query task list-->Query task list:pending tasks screen-->pending tasks screen:query detail of task and assignee.-->query detail of task and assignee.:Assignee,EQ,1,5,4,1,0,boundary->boundary->control->boundary->boundary
125,Administrator:Display pending tasks button-->Display pending tasks button:Query task list-->Query task list:Empty task screen,EI,2,3,2,1,0,boundary->boundary->control
126,Administrator:Empty task screen,EQ,1,1,0,1,0,control
127,Administrator:pending tasks screen-->pending tasks screen:query detail of task and assignee.-->query detail of task and assignee.:Task,EO,0,3,2,1,0,control->boundary->boundary
128,Administrator:pending tasks screen-->pending tasks screen:query detail of task and assignee.-->query detail of task and assignee.:Assignee,EO,0,3,2,1,0,control->boundary->boundary
129,User:no available comments,EQ,1,1,1,0,0,boundary
130,User:comment status view,EQ,0,1,0,1,0,control
131,User:view status of submitted comments button-->view status of submitted comments button:query comments-->query comments:no available comments,EO,2,3,1,2,0,control->control->boundary
132,User:view status of submitted comments button-->view status of submitted comments button:query comments-->query comments:comment status view,EQ,2,3,0,3,0,control->control->control
133,User:view status of submitted comments button-->view status of submitted comments button:query comments-->query comments:comment,EQ,2,3,0,3,0,control->control->control
134,user:no assigned tasks message,EQ,1,1,1,0,0,boundary
135,user:meeting minutes,EQ,0,1,1,0,0,boundary
136,user:view assigned tasks option-->view assigned tasks option:query meeting minutes by project and user-->query meeting minutes by project and user:no assigned tasks message,EQ,3,3,3,0,0,boundary->boundary->boundary
137,user:view assigned tasks option-->view assigned tasks option:query meeting minutes by project and user-->query meeting minutes by project and user:meeting minutes,EQ,2,3,3,0,0,boundary->boundary->boundary
138,User:list with no meetings,EQ,1,1,1,0,0,boundary
139,User:view meeting option-->view meeting option:Query meetings by user-->Query meetings by user:meeting view,EQ,0,3,2,1,0,boundary->control->boundary
140,User:view meeting option-->view meeting option:Query meetings by user-->Query meetings by user:meeting,EQ,0,3,2,1,0,boundary->control->boundary
141,User:view meeting option-->view meeting option:Query meetings by user-->Query meetings by user:list with no meetings,EQ,1,3,2,1,0,boundary->control->boundary
142,User:meeting view,EQ,0,1,1,0,0,boundary
