id,element,useCase,type,component
1,guests:guest list page,view guest list,control,Guest
2,guests:empty list message,view guest list,boundary,successmessage
3,guests:guest list,view guest list,control,Guest
4,empty list message:redirect to survey form page,view guest list,control,surveyinfodb
5,query guest list:empty list message,view guest list,boundary,successmessage
6,query guest list:guest list,view guest list,control,Guest
7,query guest list:guest list info,view guest list,control,Guest
8,guest list page:query guest list,view guest list,control,Guest
9,stl#guests:guest list page,view guest list,Stimulus,undefined
10,stl#guests:empty list message,view guest list,Stimulus,undefined
11,stl#guests:guest list,view guest list,Stimulus,undefined
