id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,front page,boundary,0,2,Logout,Logout,
2,Cookie,entity,0,1,Logout,Logout,
3,clear local cache,control,2,1,Logout,Logout,
4,Logout Button,boundary,1,1,Logout,Logout,
5,User,actor,2,0,Logout,Logout,
