id,element,useCase,type,component
1,User:Confirm box,email micro website link,boundary,ProxyConnector
2,User:upload fail message,email micro website link,boundary,uploadfile
3,User:Micro Website management,email micro website link,boundary,MicroWebsiteManagementPage
4,User:Success message,email micro website link,control,pdfformatisnotvalidmessage
5,User:failure message,email micro website link,control,pdfformatisnotvalidmessage
6,User:"Send to recipient" button,email micro website link,boundary,createaccountbutton
7,"Send to recipient" button:Popup confirm box,email micro website link,boundary,ProxyConnector
8,Popup confirm box:"Send to recipient" button,email micro website link,boundary,createaccountbutton
9,display success message:Case study db,email micro website link,control,Casestudydb
10,Confirm box:Micro Website management,email micro website link,boundary,MicroWebsiteManagementPage
11,send email to user:Confirm box,email micro website link,boundary,ProxyConnector
12,Display failer message:failure message,email micro website link,control,pdfformatisnotvalidmessage
13,send email to user:Display failer message,email micro website link,control,pdfformatisnotvalidmessage
14,display success message:Micro Website management,email micro website link,boundary,MicroWebsiteManagementPage
15,Popup confirm box:send email to user,email micro website link,entity,sendemailtouser
16,display success message:Success message,email micro website link,control,pdfformatisnotvalidmessage
17,send email to user:display success message,email micro website link,control,pdfformatisnotvalidmessage
18,send email to user:upload fail message,email micro website link,boundary,uploadfile
19,stl#User:Confirm box,email micro website link,Stimulus,undefined
20,stl#User:upload fail message,email micro website link,Stimulus,undefined
21,stl#User:Micro Website management,email micro website link,Stimulus,undefined
22,stl#User:Success message,email micro website link,Stimulus,undefined
23,stl#User:failure message,email micro website link,Stimulus,undefined
24,stl#User:"Send to recipient" button,email micro website link,Stimulus,undefined
