id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Confirm box->User:Confirm box->Confirm box:Micro Website management,email micro website link,3,2,0,0,0
2,stl#User:upload fail message->User:upload fail message,email micro website link,2,1,0,0,0
3,stl#User:Micro Website management->User:Micro Website management,email micro website link,2,1,0,0,0
4,stl#User:Success message->User:Success message,email micro website link,2,0,1,0,0
5,stl#User:failure message->User:failure message,email micro website link,2,0,1,0,0
6,stl#User:"Send to recipient" button->User:"Send to recipient" button->"Send to recipient" button:Popup confirm box->Popup confirm box:"Send to recipient" button->"Send to recipient" button:Popup confirm box,email micro website link,5,4,0,0,0
7,stl#User:"Send to recipient" button->User:"Send to recipient" button->"Send to recipient" button:Popup confirm box->Popup confirm box:send email to user->send email to user:Confirm box->Confirm box:Micro Website management,email micro website link,6,4,0,1,0
8,stl#User:"Send to recipient" button->User:"Send to recipient" button->"Send to recipient" button:Popup confirm box->Popup confirm box:send email to user->send email to user:Display failer message->Display failer message:failure message,email micro website link,6,2,2,1,0
9,stl#User:"Send to recipient" button->User:"Send to recipient" button->"Send to recipient" button:Popup confirm box->Popup confirm box:send email to user->send email to user:display success message->display success message:Case study db,email micro website link,6,2,2,1,0
10,stl#User:"Send to recipient" button->User:"Send to recipient" button->"Send to recipient" button:Popup confirm box->Popup confirm box:send email to user->send email to user:display success message->display success message:Micro Website management,email micro website link,6,3,1,1,0
11,stl#User:"Send to recipient" button->User:"Send to recipient" button->"Send to recipient" button:Popup confirm box->Popup confirm box:send email to user->send email to user:display success message->display success message:Success message,email micro website link,6,2,2,1,0
12,stl#User:"Send to recipient" button->User:"Send to recipient" button->"Send to recipient" button:Popup confirm box->Popup confirm box:send email to user->send email to user:upload fail message,email micro website link,5,3,0,1,0
