id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Email protocol,actor,0,1,Vendor email customer,Vendor email customer,
2,send email,control,1,1,Vendor email customer,Vendor email customer,
3,user,entity,0,1,Vendor email customer,Vendor email customer,
4,query user email,control,2,1,Vendor email customer,Vendor email customer,
5,list of users,boundary,1,1,Vendor email customer,Vendor email customer,
6,Vendor,actor,1,0,Vendor email customer,Vendor email customer,
