id,path,transactional,path_length,diagram,useCase
1,Vendor->product create page->update product->invalid information error,CTRL,4,Create product,Create product
2,Vendor->product create page->update product->invalid information error,INT,4,Create product,Create product
3,Vendor->product create page->update product->display "create success" dialog,CTRL,4,Create product,Create product
4,Vendor->product create page->update product->display "create success" dialog,INT,4,Create product,Create product
5,Vendor->product create page->update product->product,CTRL,4,Create product,Create product
6,Vendor->product create page->update product->product,DM,4,Create product,Create product
7,Vendor->product create page->update product->product,EI,4,Create product,Create product
8,Vendor->product create page->update product->change unsaved dialog,CTRL,4,Create product,Create product
9,Vendor->product create page->update product->change unsaved dialog,INT,4,Create product,Create product
10,Vendor->Create product button->redirect vendor->product create page,CTRL,4,Create product,Create product
11,Vendor->Create product button->redirect vendor->product create page,INT,4,Create product,Create product
