id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,user info,entity,0,1,Approve Signup,Approve Signup,
2,update user info,control,1,1,Approve Signup,Approve Signup,
3,retrieve request detail,control,2,1,Approve Signup,Approve Signup,
4,signup request details,boundary,1,2,Approve Signup,Approve Signup,
5,signup request,entity,0,2,Approve Signup,Approve Signup,
6,retrieve signup requests,control,2,1,Approve Signup,Approve Signup,
7,approve sign up screen,boundary,2,2,Approve Signup,Approve Signup,
8,Administrator,actor,2,0,Approve Signup,Approve Signup,
