id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Student:video frame->Student:video frame,link text to genealogy, statistics and indicate on TBM,CTRL;EXTCLL;INT,2,0,2,1,4
2,stl#Student:error message for not statistics->Student:error message for not statistics,link text to genealogy, statistics and indicate on TBM,CTRL;EXTCLL;INT,2,1,3,1,6
