id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Contractor->websites tab->query crawling list of websites->List of websites,EQ,CTRL|INT,4,undefined,1,0,1,Delete a website,Delete a website
2,Contractor->websites tab->query crawling list of websites->websites,EI,CTRL|DM|EI,4,undefined,1,1,1,Delete a website,Delete a website
3,Contractor->List of websites->display confirm tab->confirm dialog,EQ,CTRL|INT,4,undefined,1,0,1,Delete a website,Delete a website
4,Contractor->confirm dialog->delete website->websites,EI,CTRL|DM|EI,4,undefined,1,1,1,Delete a website,Delete a website
