id,element,useCase,type,component
1,User :click user tab in his/her homepage,edit user information,boundary,Homepage
2,User :click submit,edit user information,boundary,Clicksubmit
3,User : type in user��s new information,edit user information,control,Showconfirmation
4,User :click a user��s id,edit user information,boundary,Clicksubmit
5,User :click "edit button",edit user information,boundary,Clicksubmit
6,User :Homepage,edit user information,boundary,Homepage
7, type in user��s new information:edit  worker from Salesforce,edit user information,control,Displayatextfiledforinput
8,Display user list:Pop a confirm information,edit user information,control,Showconfirmation
9,click user tab in his/her homepage:Display user list,edit user information,entity,userdb
10,edit  worker from Salesforce:Homepage,edit user information,boundary,Homepage
11,Pop a confirm information:edit  worker from Salesforce,edit user information,control,Displayatextfiledforinput
12,click "edit button":Pop a confirm information,edit user information,control,Showconfirmation
13,click a user��s id:Pop a confirm information,edit user information,control,Showconfirmation
14,click "edit button":edit  worker from Salesforce,edit user information,control,Displayatextfiledforinput
15,click submit:edit  worker from Salesforce,edit user information,control,Displayatextfiledforinput
16,edit  worker from Salesforce:user db,edit user information,entity,userdb
17,stl#User :click user tab in his/her homepage,edit user information,Stimulus,undefined
18,stl#User :click submit,edit user information,Stimulus,undefined
19,stl#User : type in user��s new information,edit user information,Stimulus,undefined
20,stl#User :click a user��s id,edit user information,Stimulus,undefined
21,stl#User :click "edit button",edit user information,Stimulus,undefined
22,stl#User :Homepage,edit user information,Stimulus,undefined
