id, element_name, attribute_num,operation_num
EAID_5BAC8A7F_2883_4e83_BF76_A6C71CC965ED,Domain Model,0,0,0
EAID_E82F5C0F_4BFD_4065_B3BD_4BD858DA7E1A,Domain Objects,0,0,5
