id,transaction,useCase,transactional, TL, DETs, TD, Arch_Diff
9,stl#User:announcement list->User:announcement list->announcement list:display site list->display site list:site list page->site list page:display an empty form for announcement->display an empty form for announcement:empty announcement form->empty announcement form:check conflict situation->check conflict situation:error lert about confliect,Add Ammouncement,TRAN_NA,8,0,8.571428571428571,68.57142857142857
10,stl#User:"announcement" link->User:"announcement" link->"announcement" link:display page with announcement list->display page with announcement list:announcement list->announcement list:display site list->display site list:site list,Add Ammouncement,TRAN_NA,6,0,9,54
11,stl#User:"announcement" link->User:"announcement" link->"announcement" link:display page with announcement list->display page with announcement list:announcement list->announcement list:display site list->display site list:site list page->site list page:display an empty form for announcement->display an empty form for announcement:empty announcement form->empty announcement form:check conflict situation->check conflict situation:record the announcement to db->record the announcement to db:direct back to announcement page->direct back to announcement page:announcement page,Add Ammouncement,TRAN_NA,12,0,7.454545454545454,89.45454545454545
12,stl#User:"announcement" link->User:"announcement" link->"announcement" link:display page with announcement list->display page with announcement list:announcement list->announcement list:display site list->display site list:site list page->site list page:display an empty form for announcement->display an empty form for announcement:empty announcement form->empty announcement form:check conflict situation->check conflict situation:error lert about confliect,Add Ammouncement,TRAN_NA,10,0,8,80
13,stl#User:"announcement" link->User:"announcement" link->"announcement" link:display page with announcement list->display page with announcement list:announcement info,Add Ammouncement,TRAN_NA,4,0,7.666666666666667,30.666666666666668
14,stl#User:empty announcement form->User:empty announcement form->empty announcement form:check conflict situation->check conflict situation:record the announcement to db->record the announcement to db:direct back to announcement page->direct back to announcement page:announcement page,Add Ammouncement,TRAN_NA,6,0,6.6,39.599999999999994
15,stl#User:empty announcement form->User:empty announcement form->empty announcement form:check conflict situation->check conflict situation:error lert about confliect,Add Ammouncement,TRAN_NA,4,0,7.666666666666667,30.666666666666668
16,stl#User:error lert about confliect->User:error lert about confliect,Add Ammouncement,CTRL,2,0,6,12
17,stl#User:error lert about confliect->User:error lert about confliect,Add Ammouncement,EXTCLL,2,0,6,12
18,stl#User:error lert about confliect->User:error lert about confliect,Add Ammouncement,DM,2,0,6,12
19,stl#User:error lert about confliect->User:error lert about confliect,Add Ammouncement,EI,2,0,6,12
1,stl#User:success message->User:success message,Add Site,CTRL,2,0,5,10
2,stl#User:success message->User:success message,Add Site,EXTCLL,2,0,5,10
3,stl#User:success message->User:success message,Add Site,DM,2,0,5,10
4,stl#User:success message->User:success message,Add Site,EI,2,0,5,10
5,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:display the add site info page->display the add site info page:site information,Add Site,TRAN_NA,6,0,4,24
6,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:display the add site info page->display the add site info page:add site page->add site page:check existing situation for the new site->check existing situation for the new site:existing site error message,Add Site,TRAN_NA,8,1,4.142857142857143,33.142857142857146
7,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:display the add site info page->display the add site info page:add site page->add site page:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:site information,Add Site,TRAN_NA,9,1,3.5,31.5
8,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:display the add site info page->display the add site info page:add site page->add site page:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:success message,Add Site,TRAN_NA,9,1,3.75,33.75
9,stl#User:"sites" link->User:"sites" link->"sites" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site information,Add Site,TRAN_NA,4,0,4.333333333333333,17.333333333333332
10,stl#User:existing site error message->User:existing site error message,Add Site,CTRL,2,0,5,10
11,stl#User:existing site error message->User:existing site error message,Add Site,EXTCLL,2,0,5,10
12,stl#User:existing site error message->User:existing site error message,Add Site,DM,2,0,5,10
13,stl#User:existing site error message->User:existing site error message,Add Site,EI,2,0,5,10
14,stl#User:site list->User:site list->site list:display the add site info page->display the add site info page:site information,Add Site,TRAN_NA,4,0,3.3333333333333335,13.333333333333334
15,stl#User:site list->User:site list->site list:display the add site info page->display the add site info page:add site page->add site page:check existing situation for the new site->check existing situation for the new site:existing site error message,Add Site,TRAN_NA,6,1,3.8,22.799999999999997
16,stl#User:site list->User:site list->site list:display the add site info page->display the add site info page:add site page->add site page:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:site information,Add Site,TRAN_NA,7,1,3,21
17,stl#User:site list->User:site list->site list:display the add site info page->display the add site info page:add site page->add site page:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:success message,Add Site,TRAN_NA,7,1,3.3333333333333335,23.333333333333336
18,stl#User:add site page->User:add site page->add site page:check existing situation for the new site->check existing situation for the new site:existing site error message,Add Site,TRAN_NA,4,1,4,16
19,stl#User:add site page->User:add site page->add site page:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:site information,Add Site,TRAN_NA,5,1,2.75,13.75
20,stl#User:add site page->User:add site page->add site page:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:success message,Add Site,TRAN_NA,5,1,3.25,16.25
1,stl#User:display invalid email format->User:display invalid email format,Add User,CTRL,2,0,5,10
2,stl#User:error lert about confliect->User:error lert about confliect,Add User,CTRL,2,0,12,24
3,stl#User:error lert about confliect->User:error lert about confliect,Add User,EXTCLL,2,0,12,24
4,stl#User:error lert about confliect->User:error lert about confliect,Add User,DM,2,0,12,24
5,stl#User:error lert about confliect->User:error lert about confliect,Add User,EI,2,0,12,24
6,stl#User:success message->User:success message,Add User,CTRL,2,0,12,24
7,stl#User:success message->User:success message,Add User,EXTCLL,2,0,12,24
8,stl#User:success message->User:success message,Add User,DM,2,0,12,24
9,stl#User:success message->User:success message,Add User,EI,2,0,12,24
10,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:display invalid email format,Add User,TRAN_NA,6,0,4.4,26.400000000000002
11,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:error lert about confliect,Add User,TRAN_NA,8,0,5.285714285714286,42.285714285714285
12,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,TRAN_NA,9,0,6.125,55.125
13,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,TRAN_NA,10,0,6.777777777777778,67.77777777777777
14,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:error lert about confliect,Add User,TRAN_NA,7,0,5.666666666666667,39.66666666666667
15,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:success message,Add User,TRAN_NA,8,0,6.571428571428571,52.57142857142857
16,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,TRAN_NA,9,0,7.25,65.25
17,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:USC ID existing error,Add User,TRAN_NA,6,0,5.8,34.8
18,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:Display usc Id empty error,Add User,TRAN_NA,6,0,4.4,26.400000000000002
19,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:site list,Add User,TRAN_NA,4,0,4.333333333333333,17.333333333333332
20,stl#User:USC ID existing error->User:USC ID existing error,Add User,CTRL,2,0,12,24
21,stl#User:USC ID existing error->User:USC ID existing error,Add User,EXTCLL,2,0,12,24
22,stl#User:USC ID existing error->User:USC ID existing error,Add User,DM,2,0,12,24
23,stl#User:USC ID existing error->User:USC ID existing error,Add User,EI,2,0,12,24
24,stl#User:empty announcement form->User:empty announcement form->empty announcement form:add user into db->add user into db:error lert about confliect,Add User,TRAN_NA,4,0,6.666666666666667,26.666666666666668
25,stl#User:empty announcement form->User:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,TRAN_NA,5,0,8,40
26,stl#User:empty announcement form->User:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,TRAN_NA,6,0,8.8,52.800000000000004
27,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:display invalid email format,Add User,TRAN_NA,4,0,4,16
28,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:error lert about confliect,Add User,TRAN_NA,6,0,5.4,32.400000000000006
29,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,TRAN_NA,7,0,6.5,45.5
30,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,TRAN_NA,8,0,7.285714285714286,58.285714285714285
31,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:error lert about confliect,Add User,TRAN_NA,5,0,6,30
32,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:success message,Add User,TRAN_NA,6,0,7.2,43.2
33,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,TRAN_NA,7,0,8,56
34,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:USC ID existing error,Add User,TRAN_NA,4,0,6.333333333333333,25.333333333333332
35,stl#User:user information input page->User:user information input page->user information input page:check usc id exist or not->check usc id exist or not:Display usc Id empty error,Add User,TRAN_NA,4,0,4,16
36,stl#User:Display usc Id empty error->User:Display usc Id empty error,Add User,CTRL,2,0,5,10
37,stl#User:Display usc Id empty error->User:Display usc Id empty error,Add User,EXTCLL,2,0,5,10
38,stl#User:Display usc Id empty error->User:Display usc Id empty error,Add User,INT,2,0,5,10
39,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:display invalid email format,Add User,TRAN_NA,8,0,4.571428571428571,36.57142857142857
40,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:error lert about confliect,Add User,TRAN_NA,10,0,5.222222222222222,52.22222222222222
41,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,TRAN_NA,11,0,5.9,64.9
42,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,TRAN_NA,12,0,6.454545454545454,77.45454545454545
43,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:error lert about confliect,Add User,TRAN_NA,9,0,5.5,49.5
44,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:success message,Add User,TRAN_NA,10,0,6.222222222222222,62.22222222222222
45,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,TRAN_NA,11,0,6.8,74.8
46,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:USC ID existing error,Add User,TRAN_NA,8,0,5.571428571428571,44.57142857142857
47,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:Display usc Id empty error,Add User,TRAN_NA,8,0,4.571428571428571,36.57142857142857
48,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:site list,Add User,TRAN_NA,6,0,4.6,27.599999999999998
49,stl#User:"manage user" link->User:"manage user" link->"manage user" link:redirect to a pgage for user management->redirect to a pgage for user management:user management,Add User,TRAN_NA,4,0,7.333333333333333,29.333333333333332
1,stl#User:logout button->User:logout button->logout button:log the user out->log the user out:deactivate user session->deactivate user session:log out message,Browse Volunteer,TRAN_NA,5,0,3.75,18.75
2,stl#User:logout button->User:logout button->logout button:log the user out->log the user out:deactivate user session->deactivate user session:empty table,Browse Volunteer,TRAN_NA,5,0,3.5,17.5
3,stl#User:logout button->User:logout button->logout button:log the user out->log the user out:deactivate user session->deactivate user session:user session,Browse Volunteer,TRAN_NA,5,0,3.75,18.75
4,stl#User:search panal->User:search panal->search panal:deactivate user session->deactivate user session:log out message,Browse Volunteer,TRAN_NA,4,0,3,12
5,stl#User:search panal->User:search panal->search panal:deactivate user session->deactivate user session:empty table,Browse Volunteer,TRAN_NA,4,0,2.6666666666666665,10.666666666666666
6,stl#User:search panal->User:search panal->search panal:deactivate user session->deactivate user session:user session,Browse Volunteer,TRAN_NA,4,0,3,12
7,stl#User:empty table->User:empty table,Browse Volunteer,CTRL,2,0,4,8
8,stl#User:empty table->User:empty table,Browse Volunteer,EXTCLL,2,0,4,8
9,stl#User:empty table->User:empty table,Browse Volunteer,INT,2,0,4,8
10,stl#User:log out message->User:log out message,Browse Volunteer,CTRL,2,0,5,10
11,stl#User:log out message->User:log out message,Browse Volunteer,EXTCLL,2,0,5,10
12,stl#User:log out message->User:log out message,Browse Volunteer,DM,2,0,5,10
13,stl#User:log out message->User:log out message,Browse Volunteer,EI,2,0,5,10
1,stl#User:"check in" tab in the main tab->User:"check in" tab in the main tab->"check in" tab in the main tab:Open a new page with a list of sites->Open a new page with a list of sites:site list->site list:compare the current location and site location->compare the current location and site location:site list page,Check in,TRAN_NA,6,0,2.8,16.799999999999997
2,stl#User:"check in" tab in the main tab->User:"check in" tab in the main tab->"check in" tab in the main tab:Open a new page with a list of sites->Open a new page with a list of sites:site list->site list:compare the current location and site location->compare the current location and site location:pop failure check-in announcement->pop failure check-in announcement:failure check-in announcement,Check in,TRAN_NA,7,0,3.6666666666666665,25.666666666666664
3,stl#User:"check in" tab in the main tab->User:"check in" tab in the main tab->"check in" tab in the main tab:Open a new page with a list of sites->Open a new page with a list of sites:site list->site list:compare the current location and site location->compare the current location and site location:pop-up success check-in announcement->pop-up success check-in announcement:success checkin announcement,Check in,TRAN_NA,7,0,3.3333333333333335,23.333333333333336
4,stl#User:"check in" tab in the main tab->User:"check in" tab in the main tab->"check in" tab in the main tab:Open a new page with a list of sites->Open a new page with a list of sites:site list->site list:compare the current location and site location->compare the current location and site location:site info,Check in,TRAN_NA,6,0,2.8,16.799999999999997
5,stl#User:"check in" tab in the main tab->User:"check in" tab in the main tab->"check in" tab in the main tab:Open a new page with a list of sites->Open a new page with a list of sites:site info,Check in,TRAN_NA,4,0,2.3333333333333335,9.333333333333334
6,stl#User:success checkin announcement->User:success checkin announcement,Check in,CTRL,2,0,4,8
7,stl#User:success checkin announcement->User:success checkin announcement,Check in,EXTCLL,2,0,4,8
8,stl#User:success checkin announcement->User:success checkin announcement,Check in,DM,2,0,4,8
9,stl#User:success checkin announcement->User:success checkin announcement,Check in,EI,2,0,4,8
10,stl#User:site list page->User:site list page,Check in,CTRL,2,0,2,4
11,stl#User:site list page->User:site list page,Check in,EXTCLL,2,0,2,4
12,stl#User:site list page->User:site list page,Check in,DM,2,0,2,4
13,stl#User:site list page->User:site list page,Check in,EI,2,0,2,4
14,stl#User:site list->User:site list->site list:compare the current location and site location->compare the current location and site location:site list page,Check in,TRAN_NA,4,0,3,12
15,stl#User:site list->User:site list->site list:compare the current location and site location->compare the current location and site location:pop failure check-in announcement->pop failure check-in announcement:failure check-in announcement,Check in,TRAN_NA,5,0,4.25,21.25
16,stl#User:site list->User:site list->site list:compare the current location and site location->compare the current location and site location:pop-up success check-in announcement->pop-up success check-in announcement:success checkin announcement,Check in,TRAN_NA,5,0,3.75,18.75
17,stl#User:site list->User:site list->site list:compare the current location and site location->compare the current location and site location:site info,Check in,TRAN_NA,4,0,3,12
18,stl#User:failure check-in announcement->User:failure check-in announcement,Check in,CTRL,2,0,5,10
19,stl#User:failure check-in announcement->User:failure check-in announcement,Check in,EXTCLL,2,0,5,10
20,stl#User:failure check-in announcement->User:failure check-in announcement,Check in,INT,2,0,5,10
1,stl#User:success message->User:success message,Delete Site,CTRL,2,0,9,18
2,stl#User:success message->User:success message,Delete Site,EXTCLL,2,0,9,18
3,stl#User:success message->User:success message,Delete Site,DM,2,0,9,18
4,stl#User:success message->User:success message,Delete Site,EI,2,0,9,18
5,stl#User:success messsage->User:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:existing site error message,Delete Site,TRAN_NA,4,1,6.666666666666667,26.666666666666668
6,stl#User:success messsage->User:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:success message,Delete Site,TRAN_NA,5,1,5.25,26.25
7,stl#User:success messsage->User:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:site information,Delete Site,TRAN_NA,5,1,3.75,18.75
8,stl#User:existing site error message->User:existing site error message,Delete Site,CTRL,2,0,9,18
9,stl#User:existing site error message->User:existing site error message,Delete Site,EXTCLL,2,0,9,18
10,stl#User:existing site error message->User:existing site error message,Delete Site,DM,2,0,9,18
11,stl#User:existing site error message->User:existing site error message,Delete Site,EI,2,0,9,18
12,stl#User:site list->User:site list->site list:delete site from db->delete site from db:success messsage->success messsage:check existing situation for the new site->check existing situation for the new site:existing site error message,Delete Site,TRAN_NA,6,1,6.2,37.2
