id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,Xlog,0,0,0,0,0,0
2,ContentHandler,0,0,0,0,0,0
3,NewProcessService,0,0,0,0,0,0
4,NewProcessServiceNewProcessBinder,0,0,0,0,0,0
