id,path,functional,transactional,path_length,diagram,useCase
1,User->Unfollow button->Update the follow status->Follow button,EQ,CTRL|INT,undefined,Follow/unfollow company,Follow/unfollow company
2,User->Unfollow button->Update the follow status->connection,EI,CTRL|DM|EI,undefined,Follow/unfollow company,Follow/unfollow company
3,User->Follow button->Update the follow status->Unfollow button,EQ,CTRL|INT,undefined,Follow/unfollow company,Follow/unfollow company
4,User->Follow button->Update the follow status->connection,EI,CTRL|DM|EI,undefined,Follow/unfollow company,Follow/unfollow company
